시군명,컨텐츠제목,컨텐츠타입,대분류,중분류,소분류,도로명주소,지번주소,우편번호,전화번호,원본대표이미지,썸네일대표이미지,컨텐츠등록시간,컨텐츠수정시간,WGS84위도,WGS84경도
파주시,파머스테이블,음식점,음식,음식점,산,경기도 파주시 탄현면 헤이리마을길 59-77,경기도 파주시 탄현면 법흥리 1652-143번지,10859,031-948-6225,http://tong.visitkorea.or.kr/cms/resource/13/1870013_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/1870013_image3_1.jpg,2013-12-12 13:13:40,2021-01-08 11:38:14,37.7903134314,126.6955020663
파주시,파주 DMZ 생태연구소,관광지,자연,자연관광지,산,경기도 파주시 회동길 513,경기도 파주시 문발동 633-2번지,10881,,http://tong.visitkorea.or.kr/cms/resource/49/2482949_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/49/2482949_image2_1.jpg,2009-06-12 11:10:15,2021-06-21 13:21:51,37.7229062901,126.6930772491
파주시,파주 나비나라박물관,문화시설,인문(문화/예술/역사),문화시설,산,경기도 파주시 광인사길 161,경기도 파주시 문발동 500-8번지,10881,,http://tong.visitkorea.or.kr/cms/resource/83/737883_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/737883_image3_1.jpg,2008-08-25 10:16:34,2021-01-19 14:40:55,37.7148512105,126.6869017454
파주시,파주 삼릉 [유네스코 세계문화유산],관광지,인문(문화/예술/역사),역사관광지,산,경기도 파주시 조리읍 삼릉로 89,경기도 파주시 조리읍 봉일천리 3-134번지,10939,,http://tong.visitkorea.or.kr/cms/resource/05/1593605_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/05/1593605_image3_1.jpg,2002-10-24 00:00:00,2021-01-07 13:34:04,37.7432817274,126.8355278132
파주시,파주 임진각(평화누리공원),관광지,인문(문화/예술/역사),역사관광지,산,경기도 파주시 문산읍 임진각로 177,경기도 파주시 문산읍 사목리 494-1번지,10808,,http://tong.visitkorea.or.kr/cms/resource/99/2706499_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/99/2706499_image2_1.jpg,2003-04-18 00:00:00,2021-07-01 17:20:50,37.8895361989,126.7401867774
파주시,"파주 장릉(인조,인열왕후) [유네스코 세계문화유산]",관광지,인문(문화/예술/역사),역사관광지,산,경기도 파주시 탄현면 장릉로 90,경기도 파주시 탄현면 갈현리 산25-16번지,10860,,,,2007-10-26 00:00:00,2021-01-11 16:48:05,37.7711844771,126.7110037568
파주시,파주 출판도시,관광지,인문(문화/예술/역사),산업관광지,산,경기도 파주시 회동길 145,경기도 파주시 문발동 524-3번지 아시아출판정보문화센터,10881,,http://tong.visitkorea.or.kr/cms/resource/64/1591764_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/64/1591764_image3_1.jpg,2008-05-15 16:25:43,2020-06-15 10:13:55,37.7084960372,126.6867669819
파주시,파주문화원,문화시설,인문(문화/예술/역사),문화시설,산,경기도 파주시 와석순환로 415,경기도 파주시 와동동 1358번지,10894,,http://tong.visitkorea.or.kr/cms/resource/47/1785847_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/47/1785847_image3_1.jpg,2007-11-06 01:33:49,2021-03-08 16:03:37,37.7240923851,126.7512642743
파주시,파주송어축제 2021,행사/공연/축제,인문(문화/예술/역사),축제,산,경기도 파주시 광탄면 부흥로 194-42,경기도 파주시 광탄면 방축리 95번지,10831,1522-1531,http://tong.visitkorea.or.kr/cms/resource/28/2705828_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/28/2705828_image2_1.jpg,2011-11-28 13:34:26,2021-02-09 14:17:55,37.8011963352,126.8676326093
파주시,파주시립중앙도서관,문화시설,인문(문화/예술/역사),문화시설,산,경기도 파주시 쇠재로 33,경기도 파주시 금촌동 995번지,10917,,http://tong.visitkorea.or.kr/cms/resource/56/1785956_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/1785956_image3_1.jpg,2006-05-04 00:00:00,2020-10-15 10:37:49,37.7499917315,126.7706977130
파주시,파주이이유적,관광지,인문(문화/예술/역사),역사관광지,산,경기도 파주시 법원읍 자운서원로 204,경기도 파주시 법원읍 동문리 17-4번지,10825,,http://tong.visitkorea.or.kr/cms/resource/08/2482208_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/08/2482208_image2_1.jpg,2003-09-09 00:00:00,2021-06-02 17:39:19,37.8661350846,126.8709890093
파주시,파주칼튼호텔,숙박,숙박,숙박시설,산,경기도 파주시 탄현면 성동로 34,경기도 파주시 탄현면 성동리 679-1번지,10862,031-944-9010,http://tong.visitkorea.or.kr/cms/resource/89/1159989_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/89/1159989_image3_1.jpg,2009-04-21 13:12:28,2021-06-04 17:19:34,37.7774433558,126.6876928223
파주시,퍼스트가든,관광지,자연,자연관광지,산,경기도 파주시 탑삭골길 260,경기도 파주시 상지석동 1086-2번지,10911,,http://tong.visitkorea.or.kr/cms/resource/24/2590924_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/24/2590924_image2_1.bmp,2018-05-02 14:16:45,2021-03-02 09:29:55,37.7322826690,126.7931712695
파주시,평화랜드,관광지,인문(문화/예술/역사),휴양관광지,산,경기도 파주시 문산읍 임진각로 148-39,경기도 파주시 문산읍 마정리 1320-1번지,10808,,http://tong.visitkorea.or.kr/cms/resource/75/1591975_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/1591975_image3_1.jpg,2009-06-12 10:47:03,2021-05-21 09:25:19,37.8904403645,126.7420312386
파주시,프로방스 마을,관광지,인문(문화/예술/역사),체험관광지,산,경기도 파주시 탄현면 새오리로 69,경기도 파주시 탄현면 성동리 84번지,10858,,,,2006-08-07 00:00:00,2021-05-11 17:42:29,37.7904129369,126.6850635963
파주시,하니랜드,관광지,인문(문화/예술/역사),휴양관광지,산,경기도 파주시 조리읍 장곡로 218,경기도 파주시 조리읍 장곡리 420-6번지,10940,,,,2003-11-06 00:00:00,2021-04-21 13:50:19,37.7501689514,126.8357386608
파주시,한향림 현대도자미술관,문화시설,인문(문화/예술/역사),문화시설,산,경기도 파주시 탄현면 헤이리마을길 63,경기도 파주시 탄현면 법흥리 1652-208번지,10859,,http://tong.visitkorea.or.kr/cms/resource/58/1675558_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/58/1675558_image2_1.jpg,2007-08-08 00:00:00,2021-06-08 17:44:04,37.7891170456,126.6984906090
파주시,한향림옹기박물관,문화시설,인문(문화/예술/역사),문화시설,산,경기도 파주시 탄현면 헤이리마을길 96-43,경기도 파주시 탄현면 법흥리 1652-577번지,10859,,http://tong.visitkorea.or.kr/cms/resource/63/2567663_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/2567663_image3_1.jpg,2011-01-03 10:55:22,2020-08-31 14:07:14,37.7899538310,126.7009347406
파주시,행복한 마음(김영사 북아울렛),문화시설,인문(문화/예술/역사),문화시설,산,경기도 파주시 문발로 197,경기도 파주시 문발동 515-1번지,10881,,http://tong.visitkorea.or.kr/cms/resource/61/737861_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/61/737861_image3_1.jpg,2009-06-29 13:31:19,2020-08-31 14:14:28,37.7120895720,126.6863760017
파주시,헌책방 보물섬,문화시설,인문(문화/예술/역사),문화시설,산,경기도 파주시 회동길 145,경기도 파주시 문발동 524-3번지,10881,,http://tong.visitkorea.or.kr/cms/resource/64/738064_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/64/738064_image3_1.jpg,2009-06-09 10:38:59,2020-08-31 14:16:55,37.7084960372,126.6867669819
파주시,호텔 IMT,숙박,숙박,숙박시설,산,경기도 파주시 탄현면 성동로 34,경기도 파주시 탄현면 성동리 679-1번지,10862,031-949-3952,http://tong.visitkorea.or.kr/cms/resource/75/726175_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/726175_image3_1.jpg,2009-04-21 14:36:38,2020-09-15 10:15:25,37.7774433558,126.6876928223
파주시,호텔미즈,숙박,숙박,숙박시설,산,경기도 파주시 탄현면 성동로 20-37,경기도 파주시 탄현면 성동리 679-2번지,10862,031-946-9999,http://tong.visitkorea.or.kr/cms/resource/55/725955_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/725955_image3_1.jpg,2009-04-21 12:33:23,2020-09-15 11:13:39,37.7770526152,126.6872315312
파주시,화석정,관광지,인문(문화/예술/역사),역사관광지,산,경기도 파주시 파평면 화석정로 152-72,경기도 파주시 파평면 율곡리 산100-1번지,10809,,http://tong.visitkorea.or.kr/cms/resource/71/2364871_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/71/2364871_image3_1.jpg,2002-10-28 00:00:00,2021-01-25 10:09:18,37.8876773885,126.8054943500
파주시,활판공방,문화시설,인문(문화/예술/역사),문화시설,산,경기도 파주시 문발로 203,경기도 파주시 문발동 509-3번지,10881,,http://tong.visitkorea.or.kr/cms/resource/67/2364867_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/2364867_image3_1.jpg,2009-06-09 10:58:55,2021-02-19 10:21:45,37.7126225579,126.6865517007
파주시,황희정승묘,관광지,인문(문화/예술/역사),역사관광지,산,경기도 파주시 탄현면 정승로88번길 23-81,경기도 파주시 탄현면 금승리 산1번지,10857,,http://tong.visitkorea.or.kr/cms/resource/64/1591864_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/64/1591864_image3_1.jpg,2010-01-12 10:56:02,2021-02-25 16:16:40,37.8273907566,126.7512330169
파주시,힐즈호텔,숙박,숙박,숙박시설,산,경기도 파주시 탄현면 성동로 20-41,경기도 파주시 탄현면 성동리 679-3번지,10862,031-945-9800,http://tong.visitkorea.or.kr/cms/resource/14/1831814_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/14/1831814_image2_1.JPG,2013-07-30 11:29:27,2021-03-10 10:38:02,37.7767559913,126.6873483314
평택시,가보호텔,숙박,숙박,숙박시설,산,경기도 평택시 평택5로76번길 18-10,경기도 평택시 비전동 845-1번지,17885,031-658-7700,http://tong.visitkorea.or.kr/cms/resource/83/1942883_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/1942883_image3_1.jpg,2003-08-06 00:00:00,2020-02-11 17:33:17,36.9930645038,127.1128869548
평택시,고래고래수산회&해산물포차,음식점,음식,음식점,산,경기도 평택시 평택5로20번길 33,경기도 평택시 합정동 964-16번지,17902,031-658-2588,http://tong.visitkorea.or.kr/cms/resource/75/2674475_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/75/2674475_image2_1.png,2020-10-05 14:37:08,2021-03-10 17:39:16,36.9895956340,127.1133989791
평택시,까사3353,음식점,음식,음식점,산,경기도 평택시 안중읍 대반1길 21-29,경기도 평택시 안중읍 금곡리 335-8번지,17928,031-681-0075,http://tong.visitkorea.or.kr/cms/resource/07/2674607_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/2674607_image2_1.jpg,2020-10-05 15:02:17,2021-03-10 16:04:52,36.9940134756,126.9511674561
평택시,다래와흑돈,음식점,음식,음식점,산,경기도 평택시 포승읍 여술1길 66,경기도 평택시 포승읍 도곡리 1121-4번지,17955,031-686-8820,http://tong.visitkorea.or.kr/cms/resource/00/2671700_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/2671700_image2_1.jpg,2020-09-10 10:36:32,2021-03-10 14:47:07,36.9882689569,126.8441081429
평택시,마포숯불갈비,음식점,음식,음식점,산,경기도 평택시 송탄로 69-1,경기도 평택시 이충동 515-5번지,17784,031-611-4460,http://tong.visitkorea.or.kr/cms/resource/34/2671334_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/34/2671334_image2_1.jpg,2020-09-08 14:10:56,2021-03-10 14:36:11,37.0514038050,127.0558524009
평택시,몬테비안코,음식점,음식,음식점,산,경기도 평택시 포승읍 평택항만길 73,경기도 평택시 포승읍 만호리 570-1번지,17962,031-8053-7777,http://tong.visitkorea.or.kr/cms/resource/71/1990871_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/71/1990871_image2_1.jpg,2015-03-06 10:58:20,2021-06-29 10:55:04,36.9576165524,126.8483362142
평택시,무진돈까스,음식점,음식,음식점,산,경기도 평택시 평택5로20번길 28,경기도 평택시 합정동 972-12번지,17902,031-653-8192,http://tong.visitkorea.or.kr/cms/resource/73/2674173_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/73/2674173_image2_1.jpg,2020-09-28 10:36:15,2021-03-10 15:12:59,36.9889671597,127.1141775323
평택시,바람새마을 소풍정원,관광지,인문(문화/예술/역사),휴양관광지,산,,경기도 평택시 고덕면 궁리,,,http://tong.visitkorea.or.kr/cms/resource/22/2608322_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/22/2608322_image2_1.jpg,2019-06-12 16:17:50,2021-02-25 13:44:21,,
평택시,바오푸드,음식점,음식,음식점,산,경기도 평택시 비전5로 20-44,경기도 평택시 비전동 1101-3번지,17854,031-691-5356,http://tong.visitkorea.or.kr/cms/resource/09/2677909_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/09/2677909_image2_1.jpg,2020-10-28 13:44:53,2021-03-24 13:42:06,37.0001766285,127.1155932015
평택시,불독스테이크,음식점,음식,음식점,산,경기도 평택시 통복시장로13번길 6,경기도 평택시 통복동 95-122번지,17893,031-656-1011,http://tong.visitkorea.or.kr/cms/resource/84/2681684_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/84/2681684_image2_1.jpg,2020-11-12 10:30:15,2021-03-11 15:26:00,36.9967022257,127.0849972461
평택시,샤브문 평택,음식점,음식,음식점,산,경기도 평택시 경기대로 279,경기도 평택시 비전동 830-1번지,17885,***-****-****,http://tong.visitkorea.or.kr/cms/resource/19/2671019_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/19/2671019_image2_1.jpg,2020-09-04 13:47:45,2021-03-10 13:59:36,36.9955602360,127.1125034426
평택시,서해수호관,관광지,인문(문화/예술/역사),체험관광지,산,경기도 평택시 포승읍 2함대길 91,경기도 평택시 포승읍 원정리 1302번지,17950,,http://tong.visitkorea.or.kr/cms/resource/40/2649840_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/40/2649840_image2_1.bmp,2020-03-16 14:07:46,2020-03-23 15:18:49,36.9924355903,126.8260263730
평택시,소담고을,음식점,음식,음식점,산,경기도 평택시 지산로 35,경기도 평택시 지산동 716-4번지,17756,031-665-5840,http://tong.visitkorea.or.kr/cms/resource/13/2672913_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/2672913_image2_1.jpg,2020-09-25 11:13:59,2021-04-01 12:17:42,37.0793866058,127.0589518914
평택시,소담고을 팽성,음식점,음식,음식점,산,경기도 평택시 팽성읍 팽성남산5길 33,경기도 평택시 팽성읍 남산리 275-4번지,17994,031-653-8250,http://tong.visitkorea.or.kr/cms/resource/20/2671020_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/20/2671020_image2_1.jpg,2020-09-04 13:54:29,2021-04-01 10:23:07,36.9521899321,127.0553396559
평택시,소담카페,음식점,음식,음식점,산,경기도 평택시 팽성읍 팽성남산5길 33,경기도 평택시 팽성읍 남산리 275-4번지,17994,0507-1395-1181,http://tong.visitkorea.or.kr/cms/resource/21/2671021_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/2671021_image2_1.jpg,2020-09-04 13:58:11,2021-04-01 10:24:47,36.9521899321,127.0553396559
평택시,소삿벌,음식점,음식,음식점,산,경기도 평택시 만세로 1735,경기도 평택시 죽백동 486-33번지,17864,031-658-1199,http://tong.visitkorea.or.kr/cms/resource/55/2690355_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/2690355_image2_1.jpg,2020-12-02 14:32:07,2021-03-15 16:12:38,37.0120072855,127.1112284482
평택시,소소야,음식점,음식,음식점,산,경기도 평택시 평택5로20번길 38,경기도 평택시 합정동 966-3번지,17902,031-651-0010,http://tong.visitkorea.or.kr/cms/resource/79/2674179_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/79/2674179_image2_1.jpg,2020-09-28 11:03:27,2021-03-10 15:16:15,36.9899577762,127.1138803558
평택시,용궁손짜장,음식점,음식,음식점,산,경기도 평택시 도일유통길 13-55,경기도 평택시 도일동 1166-7번지,17725,031-666-7575,http://tong.visitkorea.or.kr/cms/resource/09/2672909_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/09/2672909_image2_1.jpg,2020-09-25 11:22:50,2021-04-01 12:48:20,37.0395962388,127.0992133844
평택시,우각정원,음식점,음식,음식점,산,경기도 평택시 방혜동길 76-7,경기도 평택시 가재동 308-5번지,17742,031-664-3303,http://tong.visitkorea.or.kr/cms/resource/35/2674435_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/35/2674435_image2_1.jpg,2020-10-05 14:20:14,2021-04-01 12:51:41,37.0475571571,127.0890502153
평택시,우리한우곰탕,음식점,음식,음식점,산,경기도 평택시 비전2로 34,경기도 평택시 동삭동 704-6번지,17849,031-654-6696,http://tong.visitkorea.or.kr/cms/resource/49/2691249_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/49/2691249_image2_1.jpg,2020-12-03 14:08:35,2021-03-15 16:15:23,37.0068280303,127.0962270690
평택시,웃다리문화촌,관광지,인문(문화/예술/역사),체험관광지,산,경기도 평택시 서탄면 용소금각로 438-14,경기도 평택시 서탄면 금각리 286-4번지,17788,,http://tong.visitkorea.or.kr/cms/resource/80/1747580_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/80/1747580_image3_1.jpg,2015-07-17 14:18:08,2020-07-15 09:13:52,37.0687394915,127.0081905285
평택시,이집고기,음식점,음식,음식점,산,경기도 평택시 팽성읍 팽성대교길 111,경기도 평택시 팽성읍 동창리 1-6번지,17973,031-655-1289,http://tong.visitkorea.or.kr/cms/resource/31/2671031_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/2671031_image2_1.jpg,2020-09-04 16:15:38,2021-03-10 14:04:17,36.9717307922,127.0405085219
평택시,조개품은돼지,음식점,음식,음식점,산,경기도 평택시 비전5로 20-45,경기도 평택시 비전동 1109번지,17854,031-653-7770,http://tong.visitkorea.or.kr/cms/resource/34/2671034_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/34/2671034_image2_1.jpg,2020-09-04 16:28:24,2021-04-01 10:43:52,36.9999854357,127.1150097410
평택시,종가본갈비,음식점,음식,음식점,산,경기도 평택시 정암로 104-23,경기도 평택시 이충동 373-4번지,17739,031-665-3392,http://tong.visitkorea.or.kr/cms/resource/42/2671342_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/42/2671342_image2_1.jpg,2020-09-09 12:06:50,2021-03-10 14:39:19,37.0549471706,127.0657965784
평택시,주식회사 그랜드팰리스코퍼레이션 하버지점(라마다평택호텔) [한국관광 품질인증/Korea Quality],숙박,숙박,숙박시설,산,경기도 평택시 포승읍 평택항로184번길 3-24,경기도 평택시 포승읍 만호리 574-1번지,17959,031-220-7800,http://tong.visitkorea.or.kr/cms/resource/64/2595164_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/64/2595164_image2_1.jpg,2019-04-08 11:05:08,2020-11-27 08:56:49,36.9767596249,126.8428249864
평택시,주정민수제돈까스,음식점,음식,음식점,산,경기도 평택시 만세로 1845,경기도 평택시 비전동 1015번지,17852,031-652-0327,http://tong.visitkorea.or.kr/cms/resource/82/2689682_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/82/2689682_image2_1.jpg,2020-11-12 09:37:52,2021-03-11 15:18:46,37.0041113270,127.1032436493
평택시,지영희국악관,문화시설,인문(문화/예술/역사),문화시설,산,경기도 평택시 현덕면 평택호길 147,경기도 평택시 현덕면 권관리 301-1번지,17972,,,,2015-08-07 13:32:56,2020-05-08 09:48:54,36.9211325623,126.9208602354
평택시,진위천유원지,관광지,인문(문화/예술/역사),휴양관광지,산,경기도 평택시 진위면 진위서로 264-15,경기도 평택시 진위면 봉남리 432번지,17714,,http://tong.visitkorea.or.kr/cms/resource/37/2482837_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/37/2482837_image2_1.jpg,2003-11-20 00:00:00,2020-06-04 10:23:04,37.0981452395,127.0864814590
평택시,평택 코업스테이호텔,숙박,숙박,숙박시설,산,경기도 평택시 포승읍 평택항로184번길 3-5,경기도 평택시 포승읍 만호리 573-14번지,17959,031-323-7667,,,2014-11-12 13:19:04,2021-05-20 17:22:10,36.9755876351,126.8428013588
평택시,평택국제중앙시장,쇼핑,쇼핑,쇼핑,산,경기도 평택시 중앙시장로25번길 11-4,경기도 평택시 신장동 322-46번지,17758,031-666-4275,http://tong.visitkorea.or.kr/cms/resource/92/1914792_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/1914792_image3_1.jpg,2014-04-18 14:06:35,2020-08-21 14:49:30,37.0807604823,127.0527222434
평택시,평택남부문화예술회관,문화시설,인문(문화/예술/역사),문화시설,산,경기도 평택시 중앙로 277,경기도 평택시 비전동 847번지,17901,,,,2007-11-06 01:43:29,2021-03-03 11:03:32,36.9911212708,127.1140767512
평택시,평택문화원,문화시설,인문(문화/예술/역사),문화시설,산,경기도 평택시 중앙로 277,경기도 평택시 비전동 847번지,17901,,http://tong.visitkorea.or.kr/cms/resource/06/1892306_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/06/1892306_image3_1.jpg,2007-11-06 01:33:31,2021-01-25 17:04:45,36.9911212708,127.1140767512
평택시,평택북부문화예술회관,문화시설,인문(문화/예술/역사),문화시설,산,경기도 평택시 경기대로 1366,경기도 평택시 서정동 800번지,17730,,,,2007-11-06 01:43:30,2021-03-03 10:47:30,37.0658067447,127.0650822690
평택시,평택서부문화예술회관,문화시설,인문(문화/예술/역사),문화시설,산,경기도 평택시 안중읍 서동대로 1531,경기도 평택시 안중읍 학현리 572번지,17816,,,,2007-11-06 01:50:58,2021-06-11 17:52:33,36.9890852058,126.9194914338
평택시,평택시 무봉산청소년수련원,레포츠,레포츠,육상 레포츠,산,경기도 평택시 진위면 진위로 181-94,경기도 평택시 진위면 동천리 679번지,17711,031-610-4416,http://tong.visitkorea.or.kr/cms/resource/92/1861992_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/1861992_image3_1.jpg,2002-07-16 00:00:00,2020-11-24 18:22:09,37.1058487387,127.1012055138
평택시,평택시 송탄 관광특구,관광지,인문(문화/예술/역사),휴양관광지,산,경기도 평택시 중앙시장로 32,경기도 평택시 신장동 292-4번지,17758,,http://tong.visitkorea.or.kr/cms/resource/97/1914797_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/1914797_image3_1.jpg,2003-11-06 00:00:00,2020-12-07 15:11:56,37.0796644998,127.0537187374
평택시,평택시 실내수영장,레포츠,레포츠,수상 레포츠,산,경기도 평택시 평남로 616,경기도 평택시 합정동 392번지,17903,031-8024-3360,http://tong.visitkorea.or.kr/cms/resource/51/1900051_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/51/1900051_image3_1.jpg,2002-07-11 00:00:00,2020-08-05 10:00:31,36.9875627893,127.1065097029
평택시,평택시농업생태원,관광지,자연,자연관광지,산,경기도 평택시 오성면 청오로 33-58,경기도 평택시 오성면 숙성리 95-3번지,17819,,http://tong.visitkorea.or.kr/cms/resource/71/2638271_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/71/2638271_image2_1.jpg,2019-11-07 13:47:51,2021-05-21 16:01:22,37.0143930396,126.9808207215
평택시,평택호관광단지,관광지,자연,자연관광지,산,경기도 평택시 현덕면 평택호길 159,경기도 평택시 현덕면 권관리 321번지,17972,,http://tong.visitkorea.or.kr/cms/resource/94/2482994_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/94/2482994_image2_1.jpg,2003-06-27 00:00:00,2021-04-15 13:10:26,36.9214457112,126.9222275949
평택시,한우마을,음식점,음식,음식점,산,경기도 평택시 탄현로 338,경기도 평택시 지산동 742-4번지,17757,031-668-3939,http://tong.visitkorea.or.kr/cms/resource/56/1946456_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/1946456_image3_1.jpg,2014-09-11 09:28:24,2020-05-20 14:07:46,37.0821732412,127.0568655635
평택시,향만중식당,음식점,음식,음식점,산,경기도 평택시 서재2길 14,경기도 평택시 동삭동 655-8번지,17848,031-651-6077,http://tong.visitkorea.or.kr/cms/resource/53/2684253_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/53/2684253_image2_1.jpg,2020-10-26 15:41:15,2021-03-11 11:02:51,37.0113428011,127.0958097673
포천시,갈비명가할머니집,음식점,음식,음식점,산,경기도 포천시 이동면 화동로 2000,경기도 포천시 이동면 장암리 278-7번지,11111,031-531-1700,http://tong.visitkorea.or.kr/cms/resource/21/700321_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/700321_image3_1.jpg,2009-02-25 15:31:38,2020-05-11 13:31:17,38.0263255623,127.3688671747
포천시,국립 운악산자연휴양림,관광지,자연,자연관광지,산,경기도 포천시 화현면 화동로184번길 39,경기도 포천시 화현면 화현리 산190번지,11123,,http://tong.visitkorea.or.kr/cms/resource/04/1900204_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/04/1900204_image3_1.jpg,2008-01-15 11:07:43,2021-05-18 17:41:07,37.8831137023,127.3064968525
포천시,국립수목원 산림박물관,문화시설,인문(문화/예술/역사),문화시설,산,경기도 포천시 소흘읍 광릉수목원로 415,경기도 포천시 소흘읍 직동리 산50-18번지,11186,,http://tong.visitkorea.or.kr/cms/resource/02/2031802_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/02/2031802_image3_1.jpg,2007-11-06 01:46:12,2021-04-15 11:12:48,37.7562444914,127.1656611245
포천시,국립수목원(광릉숲),관광지,자연,자연관광지,산,경기도 포천시 소흘읍 광릉수목원로 509,경기도 포천시 소흘읍 직동리 54-2번지,11186,,http://tong.visitkorea.or.kr/cms/resource/94/2031794_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/94/2031794_image3_1.jpg,2004-02-24 00:00:00,2021-03-10 17:20:22,37.7595438289,127.1690294248
포천시,더 파크 아프리카뮤지엄,문화시설,인문(문화/예술/역사),문화시설,산,경기도 포천시 소흘읍 광릉수목원로 967,경기도 포천시 소흘읍 무림리 41번지,11187,,http://tong.visitkorea.or.kr/cms/resource/61/2033961_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/61/2033961_image3_1.jpg,2007-08-20 00:00:00,2021-03-31 11:04:04,37.7752748444,127.1393221001
포천시,동이호박오리,음식점,음식,음식점,산,경기도 포천시 소흘읍 광릉수목원로 700-3,경기도 포천시 소흘읍 직동리 377-1번지,11186,031-543-3534,http://tong.visitkorea.or.kr/cms/resource/30/1789630_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/30/1789630_image3_1.jpg,2008-08-27 13:22:17,2021-01-27 09:14:56,37.7733919328,127.1577376413
포천시,백운계곡 (한탄강 국가지질공원),관광지,자연,자연관광지,산,,경기도 포천시 이동면 도평리 35,11110,,http://tong.visitkorea.or.kr/cms/resource/55/2663855_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/2663855_image2_1.jpg,2003-08-05 00:00:00,2021-06-23 15:23:47,38.0722578950,127.4104788854
포천시,베어스타운리조트 콘도미니엄,숙박,숙박,숙박시설,산,경기도 포천시 내촌면 금강로2536번길 27,경기도 포천시 내촌면 소학리 274번지,11188,031-540-5151,http://tong.visitkorea.or.kr/cms/resource/14/1786914_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/14/1786914_image3_1.jpg,2003-12-18 00:00:00,2021-05-24 10:44:29,37.7999140506,127.2452048268
