업종명,업소명,소재지도로명,소재지지번,위도,경도,연락처,데이터기준일자
일반음식점,꾸지,경기도 양평군 양평읍 양평시장길33번길 4-1,경기도 양평군 양평읍 양근리 422-29 1층,37.4911001090,127.4896267937,,2021-06-21
일반음식점,오피러스카페,경기도 양평군 옥천면 신촌길 51,경기도 양평군 옥천면 신복리 343-1,37.5499075482,127.4593801881,,2021-06-21
일반음식점,민들레식당,경기도 양평군 용문면 용문산로 289,경기도 양평군 용문면 덕촌리 136,37.5224446052,127.5990226808,,2021-06-21
일반음식점,맛나식당,경기도 양평군 양동면 양동시장길 3,경기도 양평군 양동면 쌍학리 179-1,37.4203318409,127.7537408954,,2021-06-21
일반음식점,두메향기산,경기도 양평군 양서면 목왕로592번길 62-85,경기도 양평군 양서면 목왕리 90-1,37.5522489684,127.3868994557,,2021-06-21
일반음식점,푸줏간뒷고기,경기도 양평군 양평읍 양평시장길 32-1,경기도 양평군 양평읍 양근리 404-10,37.4912443920,127.4903846889,,2021-06-21
일반음식점,뭉치,경기도 양평군 용문면 다문북길 69,경기도 양평군 용문면 다문리 639-4,37.4863151942,127.5911474717,,2021-06-21
일반음식점,Mr.J카페갤러리,경기도 양평군 개군면 개군로 403,경기도 양평군 개군면 하자포리 191-3 1층,37.4333259377,127.5366005840,,2021-06-21
일반음식점,오늘도이곳은맑음,경기도 양평군 개군면 하자포길33번길 3,경기도 양평군 개군면 하자포리 220-2,37.4260244771,127.5375690312,,2021-06-21
일반음식점,강남회집,경기도 양평군 용문면 다문중앙2길 48,경기도 양평군 용문면 다문리 623-2,37.4863580472,127.5939753803,,2021-06-21
일반음식점,브래드소풍파스타,경기도 양평군 서종면 북한강로 966,경기도 양평군 서종면 문호리 641-41,37.6229772531,127.3533513871,,2021-06-21
일반음식점,커피허브핫,경기도 양평군 양서면 대심상심길 115,경기도 양평군 양서면 대심리 59-19 3동,37.5027613030,127.4040015655,,2021-06-21
일반음식점,도도피그,경기도 양평군 양평읍 양지길 46,경기도 양평군 양평읍 백안리 564-22 2층,37.4984997938,127.5153521262,,2021-06-21
일반음식점,해와달,경기도 양평군 강하면 운심길59번길 3,경기도 양평군 강하면 운심리 53-1,37.4965482442,127.4121887914,,2021-06-21
일반음식점,까페하라,경기도 양평군 양서면 경강로 1041,경기도 양평군 양서면 국수리 326-37 2층,37.5123050022,127.4018620594,,2021-06-21
일반음식점,대박,경기도 양평군 양서면 북한강로 18,경기도 양평군 양서면 양수리 978-2,37.5454880018,127.3207422336,,2021-06-21
일반음식점,Mousaion무사이온,경기도 양평군 개군면 신내길7번길 32,경기도 양평군 개군면 공세리 298-1,37.4675258886,127.5301826623,,2021-06-21
일반음식점,홈마찌,경기도 양평군 양서면 목왕로 55-5,경기도 양평군 양서면 용담리 247-3,37.5454273117,127.3284288866,,2021-06-21
일반음식점,양평한방보쌈초계국수,경기도 양평군 강상면 강남로 698,경기도 양평군 강상면 병산리 1049 1층,37.4964108691,127.4571692179,031-774-5571,2021-06-21
일반음식점,수복정육점식당,경기도 양평군 양평읍 양근로 196-6,경기도 양평군 양평읍 양근리 314-8 1층,37.4890090243,127.4907017067,031-771-2210,2021-06-21
일반음식점,아모르,경기도 양평군 용문면 용문로 369,경기도 양평군 용문면 다문리 728-1,37.4855467083,127.5941100996,031-771-4957,2021-06-21
일반음식점,길갓집,경기도 양평군 강하면 강하1로 329,경기도 양평군 강하면 동오리 554-1,37.4599908873,127.3929862723,031-771-6633,2021-06-21
일반음식점,페리카나치킨동부체인점,경기도 양평군 양평읍 시민로 30,경기도 양평군 양평읍 양근리 181-9,37.4900278367,127.4951471899,031-771-9296,2021-06-21
일반음식점,또래오래 양평개군점,경기도 양평군 개군면 개군로 455,경기도 양평군 개군면 부리 453-47,37.4290529684,127.5380000510,031-7718-536,2021-06-21
일반음식점,몽실식당,경기도 양평군 양평읍 양평장터길 9-1,경기도 양평군 양평읍 양근리 167-27,37.4902801119,127.4929978895,031-772-0495,2021-06-21
일반음식점,장충동한방족발,경기도 양평군 양평읍 양평시장길18번길 2,경기도 양평군 양평읍 양근리 358-10 (1층),37.4905684788,127.4918892802,031-772-1667,2021-06-21
일반음식점,양수곰탕,경기도 양평군 양서면 북한강로 75-2,경기도 양평군 양서면 양수리 535-5 (1층),37.5505830697,127.3223263091,031-772-1989,2021-06-21
일반음식점,미사랑설렁탕,경기도 양평군 지평면 지평로 736,경기도 양평군 지평면 옥현리 525-1,37.4480503690,127.6228020821,031-772-3440,2021-06-21
일반음식점,김밥사랑,경기도 양평군 용문면 용문로 364-1,경기도 양평군 용문면 다문리 729-3,37.4846993505,127.5941995262,031-772-6233,2021-06-21
일반음식점,맛있는해장국,경기도 양평군 옥천면 신복길 143,경기도 양평군 옥천면 신복리 801 1층,37.5341902979,127.4673457250,031-772-7507,2021-06-21
일반음식점,명가,경기도 양평군 용문면 용문로371번길 7,경기도 양평군 용문면 다문리 726-3,37.4855830418,127.5937594946,031-772-9810,2021-06-21
일반음식점,한일식당,경기도 양평군 양서면 국수역길 3,경기도 양평군 양서면 국수리 328-22,37.5119885985,127.4007535750,031-772-9920,2021-06-21
일반음식점,고향칼국수,경기도 양평군 양동면 양동로 1844,경기도 양평군 양동면 쌍학리 155-9,37.4157170672,127.7536123188,031-773-1339,2021-06-21
일반음식점,치킨신드롬,경기도 양평군 양서면 목왕로 54,경기도 양평군 양서면 용담리 245-3,37.5445798399,127.3282949863,031-773-5013,2021-06-21
일반음식점,고향두부촌,경기도 양평군 청운면 신론로 33,경기도 양평군 청운면 삼성리 411-7,37.5710163282,127.7436178069,031-773-6993,2021-06-21
일반음식점,양서민물매운탕,경기도 양평군 양서면 북한강로 15-3,경기도 양평군 양서면 양수리 1021 (1층),37.5454695103,127.3204366287,031-773-8700,2021-06-21
일반음식점,돌다리 보리밥,경기도 양평군 양평읍 돌다리길12번길 7,경기도 양평군 양평읍 덕평리 280-1,37.5078478589,127.4951460366,031-774-1375,2021-06-21
일반음식점,강나루,경기도 양평군 양평읍 시민로128번길 5,경기도 양평군 양평읍 공흥리 413,37.4897934273,127.5060179871,031-774-2521,2021-06-21
일반음식점,허가네막국수,경기도 양평군 양서면 목왕로 38,경기도 양평군 양서면 용담리 516-2 (1층),37.5437305160,127.3268932444,031-774-2548,2021-06-21
일반음식점,토방,경기도 양평군 서종면 북한강로 1167,경기도 양평군 서종면 수입리 797-4 12층,37.6366916797,127.3650553053,031-774-2784,2021-06-21
일반음식점,하늘촌보리밥,경기도 양평군 개군면 불곡부처울길 22,경기도 양평군 개군면 불곡리 128-3,37.4509375972,127.5403401741,031-774-4088,2021-06-21
일반음식점,이층밥상,경기도 양평군 양평읍 양평시장1길 18,경기도 양평군 양평읍 양근리 410-11 1층,37.4901898438,127.4910522326,031-774-4121,2021-06-21
일반음식점,사계국수,경기도 양평군 양서면 경강로 1058,경기도 양평군 양서면 복포리 348-2,37.5125950303,127.4037966103,031-774-4494,2021-06-21
일반음식점,하프문,경기도 양평군 양평읍 양근로 167,경기도 양평군 양평읍 양근리 422-2 (2층),37.4911541442,127.4891064272,031-774-4802,2021-06-21
일반음식점,하늘꽃담육개장,경기도 양평군 단월면 단월로 426,경기도 양평군 단월면 부안리 389-1 (1층),37.5720982341,127.6717229355,031-774-6253,2021-06-21
일반음식점,마당골,경기도 양평군 양동면 학둔지아래길 89-9,경기도 양평군 양동면 쌍학리 180-16,37.4195371293,127.7544388972,031-774-6555,2021-06-21
일반음식점,농가,경기도 양평군 옥천면 신복길127번길 1,경기도 양평군 옥천면 신복리 792-1 1층,37.5326216977,127.4665201647,031-774-6633,2021-06-21
일반음식점,치어스,경기도 양평군 양평읍 시민로 58,경기도 양평군 양평읍 공흥리 456-3,37.4906318373,127.4980769781,031-774-9762,2021-06-21
일반음식점,선바위쌈밥,경기도 양평군 단월면 양동로 170,경기도 양평군 단월면 삼가리 74-9,37.5203813427,127.6757688329,031-775-0878,2021-06-21
일반음식점,51년부터,경기도 양평군 용문면 용문로 381,경기도 양평군 용문면 다문리 331-2,37.4860956270,127.5952532382,031-775-1533,2021-06-21
일반음식점,진고개집,경기도 양평군 양평읍 양평시장길8번길 6,경기도 양평군 양평읍 양근리 167-9,37.4901178609,127.4929187207,031-775-5359,2021-06-21
일반음식점,프랜드,경기도 양평군 서종면 북한강로 775,경기도 양평군 서종면 문호리 768-16,37.6063508434,127.3489541746,031-775-5771,2021-06-21
일반음식점,콤비왕돈까스,경기도 양평군 강상면 강남로 912-1,경기도 양평군 강상면 병산리 66,37.4882052297,127.4785756549,031-775-7900,2021-06-21
일반음식점,착한전주밥상,경기도 양평군 서종면 황순원로 470,경기도 양평군 서종면 수능리 256,37.5783636458,127.3894194911,031-775-8488,2021-06-21
일반음식점,여유있는국수집,경기도 양평군 서종면 중미산로 18,경기도 양평군 서종면 문호리 379-5,37.6039327312,127.3541365079,031-775-8853,2021-06-21
일반음식점,이도갈비&이어도활어회,경기도 양평군 양평읍 양근강변길 36,경기도 양평군 양평읍 양근리 274-5 (1층),37.4873685328,127.4906905984,031-775-9255,2021-06-21
일반음식점,양평참불쭈꾸미,경기도 양평군 강상면 강남로 935,경기도 양평군 강상면 병산리 31-2 (1층),37.4869346887,127.4808383211,031-775-4355,2021-06-21
일반음식점,우동가게,경기도 양평군 양평읍 공흥로 20,경기도 양평군 양평읍 공흥리 524-3,37.4924976833,127.4994231006,031-772-0553,2021-06-21
일반음식점,치킨플러스,경기도 양평군 양평읍 흥청길 15-1,경기도 양평군 양평읍 공흥리 747-6,37.4935972958,127.4963121487,031-772-0553,2021-06-21
휴게음식점,유진휴게실,경기도 양평군 양평읍 양평시장길33번길 7,경기도 양평군 양평읍 양근리 420-6,37.4908567316,127.4895363305,031-773-6358-,2021-06-21
휴게음식점,꾸러기피자,경기도 양평군 용문면 용문로 319,경기도 양평군 용문면 다문리 786-19,37.4820883694,127.5903732037,031-774-7734-,2021-06-21
휴게음식점,붕어부부,경기도 양평군 서종면 중미산로 191,경기도 양평군 서종면 수능리 422-1,37.6018994133,127.3729577678,031-775-3354-,2021-06-21
휴게음식점,라이또피시양평본점,경기도 양평군 양평읍 시민로 28,경기도 양평군 양평읍 양근리 195-9 지하1층,37.4899376849,127.4947965246,031-775-4311-,2021-06-21
휴게음식점,이마트24양수리연꽃점,경기도 양평군 양서면 용담1길 2,경기도 양평군 양서면 용담리 534-26,37.5415542680,127.3242041756,031-771-7737-,2021-06-21
휴게음식점,마 얀,경기도 양평군 서종면 북한강로 765,경기도 양평군 서종면 문호리 768-20,37.6055578027,127.3490690726,031-771-0001-,2021-06-21
휴게음식점,단미상회,경기도 양평군 양평읍 십리길 6,경기도 양평군 양평읍 양근리 130-26,37.4944263003,127.4914250445,,2021-06-21
휴게음식점,성실잣호두과자집,경기도 양평군 서종면 중미산로 197,경기도 양평군 서종면 수능리 418-13,37.6021792698,127.3733651336,,2021-06-21
휴게음식점,씨유양평바로어게인점,경기도 양평군 양평읍 양근로 306,경기도 양평군 양평읍 창대리 698-2,37.4832496434,127.4998077444,,2021-06-21
휴게음식점,컨테이너베이킹맘,경기도 양평군 서종면 황순원로 91-2,경기도 양평군 서종면 수능리 323-5,37.5969551950,127.3769196965,,2021-06-21
휴게음식점,안녕보리,경기도 양평군 강하면 운심길 57,경기도 양평군 강하면 운심리 53-2,37.4964492367,127.4123812274,,2021-06-21
휴게음식점,씨유양평만남의광장점,경기도 양평군 양서면 경강로 954,경기도 양평군 양서면 대심리 204-13,37.5083588409,127.3935508887,,2021-06-21
휴게음식점,채터,경기도 양평군 단월면 보룡길 104,경기도 양평군 단월면 보룡리 389-7,37.5428383564,127.6729802351,,2021-06-21
휴게음식점,용문찐빵,경기도 양평군 용문면 다문중앙1길 6,경기도 양평군 용문면 다문리 721-2,37.4844570734,127.5928192630,,2021-06-21
휴게음식점,카페테리아,경기도 양평군 양서면 북한강로 38,경기도 양평군 양서면 양수리 961,37.5471116243,127.3215194664,,2021-06-21
휴게음식점,8남매,경기도 양평군 양평읍 양평시장길 15,경기도 양평군 양평읍 양근리 357-1,37.4903791821,127.4917535562,,2021-06-21
휴게음식점,정글비경기양평점,경기도 양평군 양평읍 남북로 68,경기도 양평군 양평읍 창대리 649-9,37.4887479669,127.5024999364,,2021-06-21
휴게음식점,할리스커피 양평점,경기도 양평군 양평읍 중앙로 90,경기도 양평군 양평읍 공흥리 599-8 1층 2층,37.4942102751,127.4986085792,,2021-06-21
휴게음식점,슈피츠(Spiez),경기도 양평군 용문면 용문로 531,경기도 양평군 용문면 마룡리 451-8,37.4976168602,127.6038658441,,2021-06-21
휴게음식점,또우카페 (D'oh cafe),경기도 양평군 양평읍 양평시장길17번길 8-1,경기도 양평군 양평읍 양근리 351-6,37.4899284631,127.4912671911,,2021-06-21
휴게음식점,세븐일레븐양평양근리점,경기도 양평군 양평읍 관문길 68-4,경기도 양평군 양평읍 양근리 141-2,37.4951204110,127.4922621088,,2021-06-21
휴게음식점,릴리스커피(LILIES COFFEE),경기도 양평군 양서면 양수로150번길 3,경기도 양평군 양서면 양수리 556-18,37.5446209940,127.3196236086,,2021-06-21
휴게음식점,카페쉼,경기도 양평군 양평읍 시민로 15,경기도 양평군 양평읍 양근리 206-5,37.4898294487,127.4933599141,,2021-06-21
휴게음식점,카츠루와,경기도 양평군 양서면 목왕로 14,경기도 양평군 양서면 용담리 507-13,37.5425105634,127.3247792448,,2021-06-21
휴게음식점,용문산해와달,경기도 양평군 옥천면 용천로306번길 21-33,경기도 양평군 옥천면 용천리 156-20,37.5487786763,127.5058755551,,2021-06-21
휴게음식점,도자기카페707,경기도 양평군 강하면 왕창로 47,경기도 양평군 강하면 왕창리 707,37.4816835179,127.3893359123,031-746-3436,2021-06-21
휴게음식점,원다방,경기도 양평군 용문면 용문역길 2-1,경기도 양평군 용문면 다문리 739-4,37.4838348178,127.5932143798,031-771-0204,2021-06-21
휴게음식점,한가람,경기도 양평군 양평읍 경강로 1620,경기도 양평군 양평읍 오빈리 400-1,37.5043806154,127.4620410631,031-771-2037,2021-06-21
휴게음식점,수성다방,경기도 양평군 양평읍 양평시장길 16,경기도 양평군 양평읍 양근리 358-1,37.4904963748,127.4919684724,031-771-2050,2021-06-21
휴게음식점,중앙다방,경기도 양평군 양평읍 시민로 3-1,경기도 양평군 양평읍 양근리 301-5,37.4891804100,127.4924663349,031-771-2874,2021-06-21
휴게음식점,들락날락,경기도 양평군 양평읍 양평대교길4번길 6,경기도 양평군 양평읍 양근리 270-3,37.4880811258,127.4912864205,031-771-3126,2021-06-21
휴게음식점,샘다방,경기도 양평군 양평읍 역전길 1,경기도 양평군 양평읍 양근리 446-15 (지하1층),37.4915687244,127.4885860051,031-771-4100,2021-06-21
휴게음식점,진주다방,경기도 양평군 양평읍 양평시장길 2,경기도 양평군 양평읍 양근리 167-22,37.4895770420,127.4929527074,031-771-4176,2021-06-21
휴게음식점,강원다방,경기도 양평군 양평읍 양평시장길 23,경기도 양평군 양평읍 양근리 410-15,37.4907577065,127.4910634769,031-771-4354,2021-06-21
휴게음식점,착한카페로뎀하우스(양평사랑나눔봉사단),경기도 양평군 용문면 용문로353번길 12,경기도 양평군 용문면 다문리 716-20,37.4850251303,127.5925711188,031-771-5858,2021-06-21
휴게음식점,약속다방,경기도 양평군 용문면 용문역길 16,경기도 양평군 용문면 다문리 736-5 외 1필지 3층,37.4829058534,127.5939145018,031-771-5889,2021-06-21
휴게음식점,용두휴게소,경기도 양평군 청운면 설악로 167,경기도 양평군 청운면 다대리 290-3,37.5658116553,127.7227544608,031-771-6003,2021-06-21
휴게음식점,노을빛카페,경기도 양평군 서종면 하문호나룻터길 15,경기도 양평군 서종면 문호리 800-17,37.6057453684,127.3477318158,031-771-7763,2021-06-21
휴게음식점,롯데리아,경기도 양평군 양평읍 역전길 3,경기도 양평군 양평읍 양근리 446-7,37.4917400027,127.4887782871,031-771-7937,2021-06-21
휴게음식점,이삭토스트,경기도 양평군 용문면 용문역길 9,경기도 양평군 용문면 다문리 734-5,37.4835188107,127.5938813361,031-772-1743,2021-06-21
휴게음식점,금이다방,경기도 양평군 양평읍 양평시장길 10-1,경기도 양평군 양평읍 양근리 359-5 외 2필지 2층,37.4901719063,127.4923304913,031-772-3349,2021-06-21
휴게음식점,카페멜,경기도 양평군 양평읍 양평시장길 24,경기도 양평군 양평읍 양근리 406-1,37.4909289825,127.4912783868,031-772-6000,2021-06-21
휴게음식점,서울휴게실,경기도 양평군 지평면 지평의병로 95-1,경기도 양평군 지평면 지평리 514-5 2층,37.4751845359,127.6366104166,031-772-6608,2021-06-21
휴게음식점,수정다방,경기도 양평군 개군면 하자포길 37-1,경기도 양평군 개군면 하자포리 219-3,37.4265383198,127.5373884492,031-772-8033,2021-06-21
휴게음식점,별빛다방,경기도 양평군 개군면 하자포길 39,경기도 양평군 개군면 하자포리 219-1,37.4266915289,127.5374676425,031-772-8054,2021-06-21
휴게음식점,개군다방,경기도 양평군 개군면 하자포길 34,경기도 양평군 개군면 하자포리 220-5,37.42616093,127.538007,031-772-8058,2021-06-21
휴게음식점,길다방,경기도 양평군 지평면 곡수시장길 6,경기도 양평군 지평면 곡수리 435-4,37.4163847237,127.6140938793,031-772-9350,2021-06-21
휴게음식점,용목휴게음식점,경기도 양평군 단월면 석산로 396,경기도 양평군 단월면 향소리 914-1 외1필지,37.5805564977,127.6418992600,031-773-0502,2021-06-21
휴게음식점,목화다방,경기도 양평군 옥천면 동부길 19,경기도 양평군 옥천면 옥천리 484,37.5209845784,127.4647033837,031-773-0982,2021-06-21
휴게음식점,금성커피숍,경기도 양평군 양동면 양동역길 18,경기도 양평군 양동면 쌍학리 179-8,37.4199075174,127.7540559028,031-773-1020,2021-06-21
휴게음식점,페네하우스,경기도 양평군 용문면 연수로458번길 33,경기도 양평군 용문면 연수리 424-1,37.5164741315,127.5650555622,031-773-1579,2021-06-21
휴게음식점,소녀네가겟방,경기도 양평군 서종면 소나기마을길 24,경기도 양평군 서종면 수능리 산 74 (1층),37.5942528464,127.3785666689,031-773-2299,2021-06-21
휴게음식점,중앙다방,경기도 양평군 용문면 용문로 361,경기도 양평군 용문면 다문리 728-11,37.4847808694,127.5937019362,031-773-3022,2021-06-21
휴게음식점,나눔터,경기도 양평군 용문면 용문산로 654,경기도 양평군 용문면 신점리 520-2,37.5462080875,127.5826167928,031-773-3433,2021-06-21
휴게음식점,협동조합자연회,경기도 양평군 양평읍 충신로447번길 13,경기도 양평군 양평읍 창대리 511-5 창대빌라,37.4789410971,127.4999887204,031-774-0402,2021-06-21
휴게음식점,팬시분식,경기도 양평군 옥천면 북부길 6,경기도 양평군 옥천면 옥천리 557,37.5196132372,127.4606866908,031-774-0643,2021-06-21
휴게음식점,초대,경기도 양평군 양서면 목왕로 459,경기도 양평군 양서면 목왕리 622-10,37.5555687220,127.3638883865,031-774-1919,2021-06-21
휴게음식점,(주)미리내휴게실,경기도 양평군 지평면 월산저수지길 21,경기도 양평군 지평면 월산리 582 외 6필지,37.4794178327,127.6514636119,031-774-3131,2021-06-21
휴게음식점,헤븐,경기도 양평군 양평읍 양근로 196,경기도 양평군 양평읍 양근리 310,37.4892524104,127.4909166020,031-774-3190,2021-06-21
휴게음식점,솔잎휴게실,경기도 양평군 양평읍 양근로 201,경기도 양평군 양평읍 양근리 304-4,37.4892254276,127.4917084356,031-774-3855,2021-06-21
휴게음식점,세븐일레븐(양평6호점),경기도 양평군 양평읍 시민로 37-1,경기도 양평군 양평읍 양근리 176-14,37.4905236190,127.4959390019,031-774-4329,2021-06-21
휴게음식점,다래다방,경기도 양평군 양서면 양수로150번길 9-1,경기도 양평군 양서면 양수리 556-8 외 2필지,37.5450271740,127.3199961990,031-774-4836,2021-06-21
휴게음식점,전통다원,경기도 양평군 용문면 용문산로 766,경기도 양평군 용문면 신점리 620,37.5493065959,127.5721709914,031-774-8497,2021-06-21
휴게음식점,너랑나랑분식카페,경기도 양평군 양서면 경강로 1055-10,경기도 양평군 양서면 복포리 351-3 (1층),37.5128372192,127.4023592410,031-775-0304,2021-06-21
휴게음식점,씨유 양평양수리점,경기도 양평군 양서면 양수로 149,경기도 양평군 양서면 양수리 1074-1,37.5441522546,127.3196020976,031-775-1649,2021-06-21
휴게음식점,세미원,경기도 양평군 양서면 양수로 93,경기도 양평군 양서면 용담리 430-6 1층,37.5409409749,127.3239565831,031-775-1835,2021-06-21
휴게음식점,탱자다방,경기도 양평군 강하면 운심길 41,경기도 양평군 강하면 운심리 48-9,37.4962137048,127.4108090077,031-775-3383,2021-06-21
휴게음식점,역전다방,경기도 양평군 용문면 용문역길 11-1,경기도 양평군 용문면 다문리 733-9 (2층),37.4833563755,127.5941186633,031-775-3685,2021-06-21
휴게음식점,본죽,경기도 양평군 양평읍 시민로 15,경기도 양평군 양평읍 양근리 206-5 외 2필지 3호,37.4898294487,127.4933599141,031-775-6288,2021-06-21
휴게음식점,꽃다방,경기도 양평군 용문면 용문로340번길 4,경기도 양평군 용문면 다문리 743-10 1층 가동,37.4829792375,127.5922971326,031-775-6689,2021-06-21
휴게음식점,디초콜릿커피앤드,경기도 양평군 양평읍 역전길 30,경기도 양평군 양평읍 양근리 130-37,37.4930021636,127.4917645803,031-772-6401,2021-06-21
휴게음식점,과수원,경기도 양평군 용문면 다문북길 106,경기도 양평군 용문면 다문리 338-2 1층,37.4878627164,127.5947464575,031-7757-606,2021-06-21
휴게음식점,엘리펀트커피,경기도 양평군 강상면 강남로 714,경기도 양평군 강상면 병산리 1022,37.4951584055,127.4583917109,,2021-06-21
휴게음식점,24601커피스테이션,경기도 양평군 옥천면 경강로 1450,경기도 양평군 옥천면 아신리 374-1 2층,37.5114589910,127.4457548830,,2021-06-21
휴게음식점,송원다방,경기도 양평군 양평읍 양근로 199,경기도 양평군 양평읍 양근리 304-5,37.4893696481,127.4917310434,,2021-06-21
휴게음식점,불타는토스트,경기도 양평군 양평읍 양평시장길17번길 12-1,경기도 양평군 양평읍 양근리 350,37.4896039587,127.4911088621,,2021-06-21
휴게음식점,맛있는 떡볶이,경기도 양평군 용문면 다문북길 75,경기도 양평군 용문면 다문리 627-3,37.4865851493,127.5917359956,,2021-06-21
휴게음식점,커피앤쿡,경기도 양평군 양평읍 양근로137번길 9,경기도 양평군 양평읍 양근리 393-17,37.4934975804,127.4878730236,,2021-06-21
휴게음식점,올프레쉬,경기도 양평군 양서면 경강로 958,경기도 양평군 양서면 대심리 204-14,37.5084312960,127.3939354875,,2021-06-21
휴게음식점,꿈앤카페담소,경기도 양평군 양평읍 군청앞길 2,경기도 양평군 양평읍 양근리 448-8,37.4922355605,127.4868890562,,2021-06-21
휴게음식점,엔케이푸드,경기도 양평군 양서면 경강로 958,경기도 양평군 양서면 대심리 204-14,37.5084312960,127.3939354875,,2021-06-21
휴게음식점,GS25양평관문점,경기도 양평군 양평읍 관문길22번길 1,경기도 양평군 양평읍 양근리 162-1,37.4919476662,127.4934049756,,2021-06-21
휴게음식점,르빵카페,경기도 양평군 용문면 상광길 33,경기도 양평군 용문면 광탄리 235-2,37.5112012964,127.6382148951,,2021-06-21
휴게음식점,올리브,경기도 양평군 양평읍 시민로78번길 9-4,경기도 양평군 양평읍 공흥리 441-28,37.4897935786,127.5006900596,,2021-06-21
휴게음식점,요거프레소(양평국수점),경기도 양평군 양서면 경강로 1031,경기도 양평군 양서면 국수리 328-9,37.5117452873,127.4008217887,,2021-06-21
휴게음식점,추억의 도넛츠,경기도 양평군 용문면 용문역길 13,경기도 양평군 용문면 다문리 735-49,37.4831310154,127.5941410024,,2021-06-21
휴게음식점,파울리,경기도 양평군 서종면 오리개길 1,경기도 양평군 서종면 문호리 378-2,37.6038707675,127.3550542933,,2021-06-21
휴게음식점,카페1977,경기도 양평군 용문면 용문시장1길 5,경기도 양평군 용문면 다문리 308-14,37.4841855618,127.5942101922,,2021-06-21
휴게음식점,꽃이핀다,경기도 양평군 용문면 연수로 609,경기도 양평군 용문면 연수리 139,37.5269789913,127.5573800611,,2021-06-21
휴게음식점,씨실,경기도 양평군 용문면 용문산로 457,경기도 양평군 용문면 신점리 47-7,37.5333896148,127.5960264222,,2021-06-21
휴게음식점,커피로통하다,경기도 양평군 양평읍 양평대교길4번길 6,경기도 양평군 양평읍 양근리 271-1,37.4880811258,127.4912864205,,2021-06-21
휴게음식점,GS25양평옥천점,경기도 양평군 옥천면 고읍로 170,경기도 양평군 옥천면 옥천리 577-2,37.5213618368,127.4605499728,,2021-06-21
휴게음식점,GS25양평휴먼빌점,경기도 양평군 강상면 강남로 922,경기도 양평군 강상면 병산리 1208,37.4870877403,127.4797523742,,2021-06-21
휴게음식점,하나로다방,경기도 양평군 양동면 학둔지아래길 115,경기도 양평군 양동면 쌍학리 185-11,37.4171194103,127.7553800001,,2021-06-21
휴게음식점,GS25양평광탄리점,경기도 양평군 용문면 용문로 855,경기도 양평군 용문면 광탄리 182-5,37.5107105128,127.6339029387,,2021-06-21
휴게음식점,커피꼴랑,경기도 양평군 개군면 하자포길 38,경기도 양평군 개군면 하자포리 218-3,37.4265922332,127.5379196903,,2021-06-21
휴게음식점,두물머리스낵,,경기도 양평군 양서면 용담리 535-15,37.5419856777,127.3232470291,,2021-06-21
휴게음식점,아이갓에브리씽양평점,경기도 양평군 용문면 용문산로 655,경기도 양평군 용문면 신점리 519-5,37.5461633356,127.5821639251,,2021-06-21
휴게음식점,카모밀레,경기도 양평군 양평읍 양평장터길 15,경기도 양평군 양평읍 양근리 166-9,37.4909380837,127.4925566554,,2021-06-21
휴게음식점,베이킹카페스윗타임,경기도 양평군 용문면 용문산로 144,경기도 양평군 용문면 덕촌리 32-3,37.5104148333,127.6054676828,,2021-06-21
휴게음식점,홍소,경기도 양평군 개군면 공서울길 49-1,경기도 양평군 개군면 공세리 227-27,37.4672638511,127.5325912785,,2021-06-21
휴게음식점,임실치즈스낵,경기도 양평군 양평읍 양평시장길18번길 2,경기도 양평군 양평읍 양근리 358-10,37.4905684788,127.4918892802,,2021-06-21
휴게음식점,명랑핫도그양평점,경기도 양평군 양평읍 시민로 28,경기도 양평군 양평읍 양근리 195-9,37.4899376849,127.4947965246,,2021-06-21
휴게음식점,카페오빈,경기도 양평군 양평읍 오빈역길 21,경기도 양평군 양평읍 오빈리 253-6,37.5051409903,127.4739545969,,2021-06-21
휴게음식점,GS25양평전자고점,경기도 양평군 양서면 경강로 1000,경기도 양평군 양서면 국수리 358-4,37.5099946035,127.3984253269,,2021-06-21
휴게음식점,메가커피,경기도 양평군 용문면 용문역길 26,경기도 양평군 용문면 다문리 737-56,37.4825817376,127.5934390402,,2021-06-21
휴게음식점,트러스트커피(TRUST COFFEE),경기도 양평군 양평읍 마유산로 61,경기도 양평군 양평읍 양근리 76-14,37.4981488491,127.4901688528,,2021-06-21
휴게음식점,커피여행,경기도 양평군 용문면 용문산로 628,경기도 양평군 용문면 신점리 379-3,37.5450262124,127.5841663676,,2021-06-21
휴게음식점,청산막국수,경기도 양평군 양서면 경강로 1015,경기도 양평군 양서면 국수리 340-3,37.5109779708,127.3994536721,,2021-06-21
휴게음식점,카페457(cafe457),경기도 양평군 옥천면 마유산로 457,경기도 양평군 옥천면 옥천리 1070,37.5274953605,127.4765272483,,2021-06-21
휴게음식점,감탄떡볶이 롯데마트경기양평점,경기도 양평군 양평읍 남북로 76,경기도 양평군 양평읍 공흥리 468-33,37.4894690586,127.5026357032,,2021-06-21
휴게음식점,이디야커피 양평롯데마트점,경기도 양평군 양평읍 남북로 76,경기도 양평군 양평읍 공흥리 468-33,37.4894690586,127.5026357032,,2021-06-21
휴게음식점,카페퐁네프,경기도 양평군 강하면 강남로 378,경기도 양평군 강하면 전수리 527-2,37.5036248571,127.4267077205,,2021-06-21
