상권명,다중지역정보,업종정보,점포수,위도,경도
장기동주민센터,"{""type"":""Polygon"",""coordinates"":[[[126.673547977991,37.6390325706202],[126.673928095934,37.6391010363331],[126.67376774923,37.639915772055],[126.673123405852,37.6398319483941],[126.673031168464,37.6401209231263],[126.67244354511,37.640033228065],[126.672077840429,37.6402093173559],[126.67176894432,37.6398589563077],[126.671411201344,37.6400452693911],[126.671325074223,37.6400899137669],[126.67103543077,37.6397815752118],[126.672059374513,37.6392104835584],[126.672535278389,37.6389450481021],[126.672914514529,37.6388134386338],[126.673308493153,37.6387635177915],[126.673609707389,37.6387718267559],[126.673547977991,37.6390325706202]]]}","한식,이/미용/건강,커피점/카페,병원,음/식료품소매",109,37.63950768,126.6726786
진건우체국,"{""type"":""Polygon"",""coordinates"":[[[127.1806064077,37.6558022391608],[127.180445440044,37.6558441956788],[127.180213561042,37.655904642879],[127.180132081949,37.6559258799054],[127.179905236106,37.6559609183538],[127.179721657633,37.655989279955],[127.179368674005,37.6560437973021],[127.179356509309,37.6560459536103],[127.179032044514,37.6561109612309],[127.179009032305,37.6561155717665],[127.178967885397,37.6561238142103],[127.17892488536,37.6561362118169],[127.178379551314,37.6563450921411],[127.178379084782,37.6563452713589],[127.177325765048,37.6567510771055],[127.177312417353,37.656756662806],[127.177232025775,37.6567930706274],[127.1772030737,37.6568061803982],[127.177172022775,37.6568202405353],[127.176811979283,37.6569832997681],[127.176785974655,37.656997045095],[127.17621105597,37.6573486296276],[127.176200582242,37.6573554397154],[127.175922973049,37.6575472160504],[127.175913729749,37.6575536012383],[127.175542372458,37.6571845045798],[127.175803228986,37.6570072425024],[127.175647629985,37.6568574852517],[127.175418007013,37.6570608698936],[127.175161925723,37.6568056647047],[127.175630974824,37.6562807026692],[127.176124952216,37.6565454499603],[127.176199837512,37.6564992305643],[127.176556746447,37.6568289089802],[127.177037458182,37.6565946084092],[127.177348168076,37.656456547488],[127.177168487518,37.6560492646154],[127.177599945675,37.6559452697006],[127.179031366075,37.6557305265145],[127.179030480954,37.6558110509527],[127.179809294667,37.6557139660165],[127.18020911603,37.65558777903],[127.1806064077,37.6558022391608]]]}","한식,이/미용/건강,유흥주점,선물/팬시/기념품,종합소매점",33,37.65644222,127.1774233
중동로_2,"{""type"":""Polygon"",""coordinates"":[[[126.76988426983,37.5154483504942],[126.769884257701,37.5154613253194],[126.769883525395,37.5162642700323],[126.769883513991,37.5162767715157],[126.769883511512,37.5162810857455],[126.769883302638,37.5165135184407],[126.769883302602,37.5165137269315],[126.76988348307,37.5168395699506],[126.769883555455,37.5169769158355],[126.769883765674,37.517358769207],[126.769883764858,37.5173590437255],[126.769883762165,37.5173599488259],[126.769883761552,37.5173604544706],[126.769883933767,37.5176745867458],[126.769884344341,37.5184162892217],[126.769884331402,37.5184263180502],[126.769304749427,37.5184317216043],[126.769294793289,37.517896630149],[126.767951888149,37.5178939070888],[126.767961928346,37.517347197866],[126.769280751837,37.5173519226555],[126.769282096491,37.5168175118824],[126.769306281272,37.5162698233163],[126.769307967267,37.5157145796241],[126.769308829621,37.5154465314312],[126.76988426983,37.5154483504942]]]}","한식,유흥주점,가정/주방/인테리어,약국/한약방,PC/오락/당구/볼링등,이/미용/건강,종합소매점,학원-보습교습입시,가구소매",20,37.51714365,126.7693062
철산역_4번출구,"{""type"":""Polygon"",""coordinates"":[[[126.866558271932,37.4758573637092],[126.866780032524,37.475931154789],[126.866785001638,37.4759327534172],[126.86745184274,37.4761399925451],[126.867489091452,37.4761515684581],[126.867542936466,37.4761683046851],[126.868068353079,37.47633158774],[126.868070963123,37.4763323840771],[126.869073869145,37.4766327195257],[126.869313449889,37.4767056974652],[126.869330289134,37.4767108234198],[126.869343117441,37.476714730763],[126.869144404587,37.4771163028034],[126.868826646051,37.4777586392979],[126.868433881737,37.4777036358279],[126.868552861443,37.4774513545674],[126.86884444541,37.4768814153865],[126.867955601635,37.4766178038834],[126.867208463305,37.4767041351776],[126.867163448962,37.4768777187193],[126.867276241802,37.4774109794044],[126.867321430578,37.4776242843242],[126.866451621956,37.477550626667],[126.865578998739,37.4774763724691],[126.865652675805,37.4763406342469],[126.865592921994,37.4762499565921],[126.865480624253,37.4760784027075],[126.865481317978,37.4760781048888],[126.865486078714,37.4760758924805],[126.865510504416,37.4760645661938],[126.865564923794,37.4760393079734],[126.865632456667,37.476007975366],[126.865641044118,37.4760037843359],[126.866175188993,37.4757298794839],[126.866230963091,37.4757484410899],[126.866467564796,37.4758271806496],[126.866558271932,37.4758573637092]]]}","학원-보습교습입시,병원,학원-어학,이/미용/건강,한식,사진/광학/정밀기기소매",261,37.47674035,126.8669769
흥안대로,"{""type"":""Polygon"",""coordinates"":[[[126.975400888058,37.3949247581263],[126.97541009506,37.3949458911775],[126.975433310497,37.3949991666948],[126.976052039665,37.3964190414827],[126.974010990217,37.3962647678206],[126.973977799577,37.3962622562027],[126.973951373436,37.3962602576005],[126.973940137583,37.3962594123395],[126.973880494715,37.3962549063012],[126.973845893824,37.3962522905135],[126.972952527061,37.3961847494471],[126.970969359352,37.3960347974397],[126.970903793786,37.3960288016344],[126.968855125216,37.3958412581826],[126.968830448126,37.3958389989505],[126.969139870338,37.3933566828275],[126.97208021556,37.3933968883121],[126.972033318395,37.3950499390793],[126.972113772282,37.3953615056153],[126.973398778685,37.3951293661751],[126.973768965686,37.3951061064522],[126.97422966229,37.3946561860459],[126.974283444347,37.3934272584382],[126.974379889324,37.3925816295439],[126.974562346922,37.39300037404],[126.974778810877,37.3934971699421],[126.975017790739,37.3940455840143],[126.975150577105,37.3943503334568],[126.975152233281,37.3943541281744],[126.975396084597,37.3949137335764],[126.975397438086,37.3949168393221],[126.975400888058,37.3949247581263]]]}","의복의류,운동/경기용품소매,자동차/이륜차,자동차/자동차용품,가방/신발/액세서리",78,37.39495161,126.9720933
초지로,"{""type"":""Polygon"",""coordinates"":[[[126.814933673336,37.306519066143],[126.815374574221,37.3064954151976],[126.816307216066,37.3064453570784],[126.816586073366,37.3064303908056],[126.81674248528,37.3082864774844],[126.815535108461,37.3083516453708],[126.815526985648,37.3083520804639],[126.815090674344,37.3083756314401],[126.814933673336,37.306519066143]]]}","한식,이/미용/건강,유흥주점,일식/수산물,종합소매점",456,37.30740284,126.8158382
사임당로,"{""type"":""Polygon"",""coordinates"":[[[126.806087710181,37.8660686853547],[126.804532127211,37.8651874105751],[126.804270780807,37.8650524275996],[126.804639670416,37.864773485462],[126.805342033006,37.864032789353],[126.805642038646,37.8641929387611],[126.806063384061,37.8646251749492],[126.806310715564,37.8649908892489],[126.80633810826,37.8655390776689],[126.806969461135,37.866163770057],[126.806939075492,37.8665508856544],[126.806087710181,37.8660686853547]]]}","이/미용/건강,유흥주점,한식,분식,닭/오리요리",42,37.86520525,126.8056617
오목로225번길_1,"{""type"":""Polygon"",""coordinates"":[[[127.097752204377,37.7449060367001],[127.094735658339,37.7464857391933],[127.094724439175,37.7464938749308],[127.094469667827,37.7461516007287],[127.093889352594,37.7464194219317],[127.093886575038,37.7464154790306],[127.093884873276,37.7464131056742],[127.09335250768,37.7456835497897],[127.093412245071,37.745656332975],[127.093414869781,37.7456551185213],[127.093483247273,37.7456229914745],[127.093483752917,37.7456227531957],[127.093549555307,37.7455916529249],[127.093613582463,37.7455618462894],[127.093680974636,37.745531107169],[127.093685304852,37.7455290810861],[127.093754638354,37.745495813486],[127.093826918046,37.7454616389703],[127.093829031911,37.7454606271087],[127.09390035598,37.7454260644458],[127.093903433189,37.7454245463708],[127.093975149896,37.745388533258],[127.09404617331,37.7453540271249],[127.094049858229,37.7453521981026],[127.094194202815,37.7452790164603],[127.094195315392,37.7452784487602],[127.094248380413,37.745251198135],[127.094251023009,37.7452498202497],[127.094302531323,37.7452225534744],[127.094444292071,37.7451486240608],[127.09444555121,37.7451479626368],[127.094572769316,37.7450806508561],[127.094700076315,37.745013201349],[127.094913420855,37.7449002420613],[127.095126702758,37.7447873293443],[127.09521553358,37.7447404117826],[127.095279975436,37.7447064334551],[127.095280572996,37.7447061172962],[127.095305064194,37.7446931149198],[127.095305994667,37.744692618286],[127.095340785837,37.7446739494791],[127.095456493824,37.7446118856588],[127.09564925863,37.7445084893675],[127.095980991691,37.7443306485415],[127.095981754489,37.7443302378132],[127.095993031412,37.7443241391752],[127.096051598691,37.7442927563911],[127.097498702085,37.7435166441822],[127.097516928928,37.7435491184896],[127.097533911123,37.7435739372471],[127.098362388166,37.7445864783763],[127.097752204377,37.7449060367001]]]}","한식,이/미용/건강,커피점/카페,일식/수산물,유흥주점",132,37.74509077,127.0959237
양곡우체국,"{""type"":""Polygon"",""coordinates"":[[[126.623458463394,37.6551345864994],[126.623610350088,37.6551457044257],[126.623810247017,37.6551750229321],[126.623837608607,37.6551776806901],[126.624187015384,37.6551945684061],[126.624237265628,37.6551969970422],[126.62427476803,37.6551988132406],[126.624377193657,37.6552090698909],[126.624409373688,37.6552104561419],[126.624494885268,37.6552092981081],[126.62450028889,37.6552091736602],[126.625144768331,37.6551882103949],[126.625160421384,37.6551872685954],[126.62526842702,37.655177769509],[126.625268486998,37.6551777642339],[126.625546586027,37.6551610030319],[126.625797932687,37.6551675413557],[126.62589004118,37.6551850204866],[126.626061589551,37.6552357795866],[126.62609088485,37.6552465433231],[126.625805529458,37.6556152154405],[126.624986270871,37.6559097642325],[126.62504474143,37.6560039237804],[126.624935759942,37.6561524456001],[126.625308922968,37.6564276537726],[126.62533098524,37.6564988642906],[126.625288161711,37.6566126798766],[126.624762992275,37.6565913595077],[126.62407059373,37.6565545730722],[126.62310965038,37.6565039517446],[126.622347002584,37.6564933658777],[126.622070834053,37.656489579956],[126.62210788667,37.6561515748917],[126.622412393145,37.6562317131023],[126.622665210722,37.6554282690794],[126.622964215989,37.6554993316943],[126.623065924812,37.6552076933676],[126.622987859794,37.6551392080333],[126.622737306195,37.6550669642175],[126.623220586251,37.6551137452433],[126.623362849613,37.6551275099733],[126.623369449693,37.6551280707096],[126.623458463394,37.6551345864994]]]}","한식,이/미용/건강,분식,종합소매점,음/식료품소매,가정/주방/인테리어",131,37.6558528,126.624013
신흥로_1,"{""type"":""Polygon"",""coordinates"":[[[127.042542000505,37.746843494189],[127.042524655998,37.7469076442433],[127.042519863651,37.74693678878],[127.042482330697,37.7475547799586],[127.042482224766,37.7475567475246],[127.042469899497,37.7478192919358],[127.042469177173,37.747834739208],[127.042468936032,37.7478398961425],[127.042468674844,37.7478454074221],[127.042467559595,37.7478680717003],[127.042467544004,37.7478683960206],[127.042453199423,37.7481740161759],[127.042438619738,37.7484855014154],[127.042437847137,37.7485024084879],[127.042437071045,37.748518452497],[127.042433475079,37.7485943481026],[127.042429660546,37.7486751936928],[127.042429614517,37.7486762524064],[127.042429190708,37.7486869088213],[127.042428210981,37.7487072152461],[127.042422707847,37.7488235771371],[127.042417446987,37.7489353296433],[127.042417428879,37.7489357259849],[127.042416498102,37.7489567365044],[127.0424164867,37.7489569993446],[127.04241645322,37.7489577878513],[127.042101052295,37.7489486854958],[127.041784849565,37.7489404875037],[127.041827747526,37.7482802761763],[127.041857817154,37.7478176217022],[127.04188922493,37.7473335788384],[127.041891034628,37.7473031841292],[127.041894559779,37.7472497147266],[127.041928745349,37.7468253868815],[127.042378541926,37.7468397366199],[127.042393086643,37.7468392914857],[127.042542000505,37.746843494189]]]}","한식,의복의류,이/미용/건강,학원-음악미술무용,가방/신발/액세서리",9,37.7479008,127.0421605
신구로,"{""type"":""Polygon"",""coordinates"":[[[127.109533656827,37.2752074146507],[127.109547016275,37.2758092766305],[127.109773427051,37.2757335394896],[127.109987516717,37.2754769264561],[127.109965086252,37.2749569392113],[127.110256463405,37.2750497987823],[127.110256065804,37.2755634196437],[127.110253587308,37.2759542507391],[127.110793312609,37.2759340829007],[127.111017550868,37.2759532231392],[127.11104234072,37.2767947072021],[127.111022287923,37.2768176360706],[127.111020461179,37.2768197248146],[127.110991305928,37.2768661131149],[127.110962844285,37.2769345360507],[127.110951345918,37.2769934385085],[127.110961985571,37.2777379978154],[127.110962024461,37.2777407154362],[127.110275928831,37.2777414009024],[127.110273775456,37.2781344870319],[127.109579131615,37.2781422253574],[127.10957163618,37.2777907423962],[127.108941931287,37.2777902357932],[127.108866164785,37.2777905106638],[127.108358374265,37.2777909172302],[127.108358108482,37.2768858789091],[127.108709174293,37.276877818073],[127.108707705885,37.2767032200444],[127.108598883833,37.2766978964544],[127.108597202501,37.2766311460772],[127.108351872092,37.2766374679411],[127.108335177477,37.275990525266],[127.108811284601,37.2759865023834],[127.108801106331,37.2752047265495],[127.108766549124,37.2740392390059],[127.109513759201,37.2740828677592],[127.109520512059,37.2748570154569],[127.109533656827,37.2752074146507]]]}","이/미용/건강,한식,의복의류,음/식료품소매,닭/오리요리,유흥주점",150,37.27644634,127.1096082
갤러리모자이크,"{""type"":""Polygon"",""coordinates"":[[[126.698362344437,37.7855404978346],[126.698444617809,37.7855893222037],[126.698460053664,37.7855977181916],[126.698587972604,37.7856613113977],[126.698589795976,37.7856622083694],[126.698713629516,37.7857224848765],[126.698733110579,37.7857309556112],[126.698961555793,37.785819043533],[126.698980537988,37.785825532879],[126.699302060953,37.785921930458],[126.699320570286,37.7859267702196],[126.699477758046,37.7859620131541],[126.69948149126,37.785962822968],[126.69965071117,37.7859983028666],[126.699674109518,37.7860021759196],[126.699937894827,37.7860344489459],[126.69994010103,37.7860347100638],[126.700717172773,37.7861235839276],[126.70121252459,37.7861912008331],[126.701213376561,37.7861913158031],[126.701405077545,37.7862168870684],[126.701594267206,37.7862507438733],[126.701841700109,37.7863072655838],[126.702134771989,37.7863930824506],[126.702259503939,37.7864484167308],[126.702426432694,37.7865292805488],[126.702641480358,37.7866572227521],[126.702866070037,37.7868288300017],[126.703116841261,37.7870570595584],[126.703660171131,37.7876814929343],[126.703867924607,37.7879339855996],[126.703961962256,37.7881049055378],[126.704104588502,37.7884009406919],[126.704198913721,37.7886779047422],[126.704241770546,37.7888859658563],[126.704269029543,37.789106527227],[126.704267361438,37.7891604871497],[126.704261660041,37.7893447884437],[126.704222604998,37.7896193667544],[126.704150339885,37.7898787236023],[126.704012839745,37.7901998999205],[126.703853534404,37.7904929661893],[126.703589517555,37.7908610675485],[126.703499376121,37.7909480479681],[126.703296250651,37.7911330934286],[126.70313042073,37.7912312863693],[126.702976809747,37.791282186835],[126.702681453061,37.7913470392502],[126.702374053259,37.7913830284832],[126.701317963508,37.7914421484274],[126.701310607488,37.7914426556981],[126.700193806737,37.7915342068935],[126.700171393314,37.7915369476945],[126.699206821937,37.7916943830673],[126.699168438654,37.7917006430596],[126.699155630815,37.7917030408597],[126.698710522748,37.791797254925],[126.697864407627,37.7919763577975],[126.697860521879,37.7919772096972],[126.695387020683,37.7925382645951],[126.695385372351,37.7925272100922],[126.695302087367,37.7920973665273],[126.695300532493,37.7920902850824],[126.695193288417,37.7916535586129],[126.695191668469,37.7916475155127],[126.695059846665,37.7911941028138],[126.695058845446,37.7911908013467],[126.694758212017,37.7902389843855],[126.694755351271,37.790230758222],[126.694411581379,37.789326316916],[126.694408281859,37.7893183168328],[126.694362828461,37.7892162392953],[126.693960858305,37.7883134322363],[126.693864217228,37.7880963671547],[126.693859357827,37.7880864032916],[126.693684406855,37.7877570364942],[126.693666584083,37.7877300967287],[126.693569069827,37.7876088297315],[126.698362344437,37.7855404978346]]]}","커피점/카페,한식,양식,분식,의복의류",237,37.7889825,126.6989976
의정부녹양동우편취급국,"{""type"":""Polygon"",""coordinates"":[[[127.033203593601,37.75430195856],[127.032501089987,37.7543356390822],[127.032502667153,37.754246984885],[127.032504885425,37.7541264712103],[127.032504759483,37.7541172839235],[127.032500189807,37.7540175984456],[127.032498824886,37.7539855741508],[127.032498805506,37.7539851352716],[127.032498648976,37.7539817096963],[127.032665948001,37.7539765656519],[127.033062033688,37.7539792482132],[127.033248656378,37.7534266511343],[127.033682502117,37.7534707498208],[127.034088462793,37.7535867001264],[127.034120966209,37.7540605635794],[127.034721166173,37.7540750472635],[127.035046038523,37.7540726356172],[127.035045779365,37.7535731317548],[127.035974318042,37.7536730740579],[127.035632917504,37.7540205556831],[127.035164778233,37.7541867967204],[127.03504587949,37.7541942717139],[127.033203593601,37.75430195856]]]}","한식,부동산중개,운송/배달/택배,자동차/이륜차,법무세무회계,분양,책/서적/도서,커피점/카페,양식",6,37.75394138,127.0340215
포천시외버스터미널,"{""type"":""Polygon"",""coordinates"":[[[127.20439380014,37.8969555585816],[127.204477388881,37.897068984153],[127.204683465418,37.8976753090396],[127.204643815164,37.8977003074376],[127.204213833644,37.8979714356724],[127.20421014968,37.8979737586096],[127.204205255143,37.8979768473653],[127.204204726546,37.8979771819635],[127.204192493775,37.8979849488831],[127.204140444778,37.8980178740704],[127.203511024027,37.8973879409743],[127.203340310316,37.8972170858869],[127.202862945094,37.8965004301686],[127.202589463096,37.8960898518494],[127.203453855574,37.8956800749106],[127.20439380014,37.8969555585816]]]}","한식,의복의류,종합소매점,유흥주점,닭/오리요리,커피점/카페",61,37.89682559,127.2036895
해밀예당1로216번길,"{""type"":""Polygon"",""coordinates"":[[[127.203280940336,37.7193470580473],[127.203145613929,37.7203018048304],[127.202953032772,37.7202556485598],[127.20294662745,37.7202541945355],[127.20275095823,37.7202122353924],[127.202737882532,37.7202097591141],[127.202538061492,37.7201768540043],[127.202531484801,37.7201758511815],[127.202142338937,37.7201212308281],[127.202200980986,37.7198668719507],[127.20053594258,37.7196438694763],[127.200696406926,37.7189601704039],[127.200744577637,37.7186991967711],[127.200825614638,37.7185465695124],[127.200991764746,37.7183900128918],[127.20113595452,37.718165729982],[127.201197377974,37.7180354950655],[127.201224209021,37.7180396421896],[127.202587930601,37.7182504627735],[127.202606567205,37.7182533437281],[127.20341818217,37.7183787982728],[127.203280940336,37.7193470580473]]]}","한식,이/미용/건강,의복의류,커피점/카페,일식/수산물,분식",112,37.71909323,127.2020729
홈플러스진접점,"{""type"":""Polygon"",""coordinates"":[[[127.189777616579,37.7219038614942],[127.190005887418,37.7222016893505],[127.190712243635,37.7231921078017],[127.190903738864,37.7235267864272],[127.190431910154,37.7237682450391],[127.190324366662,37.723822792934],[127.190282630873,37.7238521852902],[127.189564384866,37.7232627563186],[127.188842014731,37.7226698732885],[127.188032518425,37.7220059936765],[127.187537692375,37.7216925269408],[127.18755148808,37.721684920187],[127.187754130707,37.7215307401367],[127.187767236717,37.7215199005758],[127.188075580478,37.7212426045514],[127.188082163743,37.721236408617],[127.188376598981,37.7209462975048],[127.188413198973,37.7209322168178],[127.188464390539,37.7208931645944],[127.188497884245,37.7208434580627],[127.188510401519,37.7207879628604],[127.188500717129,37.7207321112516],[127.18847085684,37.720683137965],[127.188577367584,37.7206018694467],[127.189476744244,37.7215113052621],[127.189777616579,37.7219038614942]]]}","화장품소매,패스트푸드,자동차/이륜차,병원,커피점/카페,한식,닭/오리요리",42,37.72225035,127.1892546
장호원우체국,"{""type"":""Polygon"",""coordinates"":[[[127.626984262954,37.1165218000316],[127.627086613179,37.1165435454331],[127.627203937663,37.1165684722373],[127.62798520624,37.1167371515601],[127.62814759342,37.1167752250839],[127.628154521287,37.1167768493956],[127.628155241387,37.1167770221797],[127.628295473177,37.1168099067905],[127.628303188689,37.1168115974622],[127.629494381546,37.1170544752943],[127.629496343166,37.1170548785389],[127.629656333059,37.1170925240364],[127.629893822385,37.1171484046242],[127.629953524117,37.1171633346178],[127.629954149687,37.1171634932748],[127.629954873512,37.1171636757768],[127.629989509228,37.1171723572857],[127.630012689073,37.1171781673516],[127.630072824192,37.1171932710181],[127.630774495927,37.1174022324378],[127.631213490427,37.1175329198837],[127.631220957484,37.1175351410958],[127.631252626385,37.1175455010212],[127.631255125122,37.1175463045046],[127.631269275158,37.1175507759981],[127.632090526834,37.1178102925036],[127.632091824373,37.1178106988091],[127.63210643909,37.1178152334795],[127.632108929772,37.1178159927389],[127.632117441976,37.1178185414937],[127.632118300143,37.117818802839],[127.632805481954,37.1180280739365],[127.632810719648,37.1180296855816],[127.632823818551,37.118033716129],[127.632830856735,37.1180357747767],[127.632842208898,37.1180389247367],[127.633102518882,37.1181113155025],[127.633101546063,37.1181143773057],[127.633047374304,37.1182356519518],[127.632905868172,37.118451066061],[127.632888156897,37.1184740021978],[127.632386003776,37.1191243638986],[127.632364304462,37.1191524603792],[127.631927894133,37.1191341711293],[127.631814284959,37.1197223784679],[127.631173640089,37.1199239962413],[127.630840813785,37.1202468123959],[127.630567957582,37.1203850795761],[127.630538396992,37.1204621481285],[127.629630056642,37.1203157052022],[127.628953106353,37.1202431947924],[127.629271018276,37.1192278662661],[127.629215469299,37.1189356662511],[127.628394472661,37.1189829504564],[127.628297293192,37.118358323669],[127.628054044212,37.1181221401679],[127.627846244734,37.1182608865029],[127.625273909729,37.1199061290657],[127.624021596609,37.1186310051665],[127.624229339634,37.1182911988592],[127.624042830161,37.1179614107016],[127.622967243205,37.1182224373564],[127.622569941214,37.1182090683975],[127.622449222414,37.1181585594158],[127.621913001795,37.1174387590261],[127.621268048665,37.1172001232398],[127.621355721935,37.1171163038853],[127.621365921725,37.1171057862528],[127.621623435736,37.1168189686732],[127.621635356072,37.1168042258053],[127.621771495977,37.116616378319],[127.621775327261,37.1166108722698],[127.621998974142,37.1162758125662],[127.622131558047,37.116103921498],[127.622131742411,37.1161036820581],[127.622132997977,37.1161020485524],[127.622216137829,37.1159942925716],[127.622419827683,37.1157818532349],[127.622465426896,37.1157343068343],[127.622641990602,37.1155691962826],[127.622812856601,37.1156238304858],[127.622823919706,37.1156271014457],[127.622964564965,37.1156653626771],[127.622978125853,37.1156686740881],[127.624074594577,37.1159064560644],[127.624078231162,37.1159072186318],[127.624733674196,37.1160399841685],[127.624750132234,37.1160433186136],[127.625239012342,37.1161423026645],[127.626146129402,37.1163437157995],[127.626148548368,37.116344241289],[127.626272708504,37.1163706198838],[127.626984262954,37.1165218000316]],[[127.630428714873,37.1184936564077],[127.630413732529,37.1186828498431],[127.630523775041,37.1186882604487],[127.630511444747,37.1188380371338],[127.630675645816,37.1188427704559],[127.63073065271,37.118521345853],[127.630428714873,37.1184936564077]]]}","한식,이/미용/건강,유흥주점,종합소매점,의복의류",323,37.11791851,127.6270717
양근로147번길,"{""type"":""Polygon"",""coordinates"":[[[127.48882401742,37.49309196543],[127.488698558504,37.4934039864378],[127.488399565032,37.4933542624609],[127.488061840986,37.4933871571635],[127.487471618949,37.4934448648008],[127.487132300536,37.4934524070471],[127.487130827896,37.4934518425256],[127.487742806697,37.4925917064002],[127.487749295883,37.4925834886367],[127.487779409277,37.4925453536605],[127.487787337906,37.4925344902403],[127.488103180069,37.4920647765666],[127.488161625626,37.4920081393685],[127.488593736458,37.4915893469053],[127.488858560981,37.4917158084182],[127.488859910176,37.4917164476356],[127.489074224112,37.4918171839167],[127.489297249966,37.4919236104937],[127.489390148552,37.4919679418465],[127.489396330012,37.4919707870094],[127.489528723039,37.4920295233504],[127.489650048223,37.4920867027508],[127.489116639314,37.4923627889672],[127.48882401742,37.49309196543]]]}","한식,학원-음악미술무용,학원-보습교습입시,병원,부동산중개,자동차/이륜차,책/서적/도서",31,37.49261245,127.4883848
모락로,"{""type"":""Polygon"",""coordinates"":[[[126.966976182854,37.3599930300247],[126.966982457934,37.3599980412879],[126.967013638768,37.3600239286899],[126.967054603573,37.3600579226697],[126.967057602009,37.3600604114759],[126.967175845645,37.3601585576205],[126.96723312855,37.3602113164898],[126.967365296129,37.3603590434391],[126.967486385077,37.3605428740125],[126.96751860873,37.3605989836008],[126.967566339823,37.3607018736874],[126.967598855621,37.3608257858657],[126.967622104264,37.3609310457035],[126.967637605128,37.3610587361803],[126.967634873146,37.3611615287177],[126.967596971106,37.361157612057],[126.96752994642,37.3607706933566],[126.966790017672,37.3606803285731],[126.966829928947,37.3604706144193],[126.966420138258,37.3604873131368],[126.966284042616,37.3603532173411],[126.966013486927,37.3600946134447],[126.965470272645,37.3598082850315],[126.965007922782,37.3602108542021],[126.964536977808,37.3606223570778],[126.963984989865,37.3602095123546],[126.964816550716,37.3594906106797],[126.964818173021,37.3594891930646],[126.964865512097,37.3594473816879],[126.964875181951,37.3594388408378],[126.964970055652,37.3593550439727],[126.964980078409,37.3593461922603],[126.965302366829,37.359061557964],[126.965487175973,37.3589043903662],[126.966061950928,37.3593428581958],[126.966081771134,37.3593563215869],[126.966479429216,37.3595963207189],[126.966976182854,37.3599930300247]]]}","가구소매,한식,닭/오리요리,부동산중개,자동차/자동차용품,세탁/가사서비스",22,37.3599237,126.9657614
롯데시네마파주아울렛,"{""type"":""Polygon"",""coordinates"":[[[126.692410253113,37.7204395010479],[126.692031771227,37.7193856466781],[126.691803674198,37.7188109859824],[126.691391425835,37.7177432401414],[126.693249197753,37.717312202128],[126.693544268236,37.7180700533865],[126.694294586506,37.720033518904],[126.692410253113,37.7204395010479]]]}","의복의류,종합소매점,가방/신발/액세서리,가정/주방/인테리어,커피점/카페",88,37.71888161,126.6928432
팔달문로130번길,"{""type"":""Polygon"",""coordinates"":[[[127.03189856748,37.2785766114938],[127.031931830451,37.2786307987362],[127.031969032844,37.2787442099049],[127.031969129978,37.2787445071457],[127.032012671411,37.2788772300143],[127.032044690858,37.2790239178308],[127.031992819188,37.2791524048091],[127.032022864538,37.2792442813706],[127.03201384251,37.2792951386164],[127.032011922079,37.2793109572564],[127.032004412361,37.2794249403951],[127.032005929757,37.2794573212279],[127.032024367088,37.2795722875715],[127.032029790072,37.2795947142644],[127.032091108051,37.2797832276873],[127.032095153001,37.2797956632794],[127.032168905115,37.2800384123185],[127.032170195489,37.2800424547793],[127.032176190016,37.2800603659961],[127.03248087722,37.2809707005788],[127.032488617796,37.2809895862961],[127.032548313915,37.2811119656938],[127.03246862077,37.2811313623046],[127.031958989511,37.2809985144927],[127.031417324697,37.2808631509376],[127.030889712999,37.2807312779806],[127.030864775357,37.2807248791241],[127.030446061856,37.2806202794266],[127.030466763942,37.2805717346903],[127.03046786761,37.2805690793341],[127.030549074283,37.2803685084498],[127.030638245472,37.2801557004402],[127.030679013379,37.2800584258427],[127.03073861123,37.2799204208608],[127.030740145386,37.2799167403585],[127.030869289136,37.2795954231659],[127.030872056507,37.2795885377539],[127.030930171276,37.2794439646642],[127.030974613587,37.2793333904756],[127.030976595129,37.2793281923999],[127.030992926892,37.2792829119469],[127.031221230062,37.2786498170714],[127.031228646872,37.2786199730324],[127.031262721115,37.2783768215092],[127.031642173531,37.2783632046639],[127.03165321581,37.2783625910953],[127.03180382878,37.2783512481905],[127.031816666934,37.2784205940361],[127.031824283379,37.2784474045177],[127.031834103757,37.2784728107187],[127.031852248776,37.2785068705578],[127.031883176539,37.2785515387621],[127.03189856748,37.2785766114938]]]}","한식,유흥주점,무도/유흥/가무,학원-음악미술무용,병원,음/식료품소매",95,37.27987699,127.0315177
역곡역_2번출구,"{""type"":""Polygon"",""coordinates"":[[[126.809232731761,37.4845733159991],[126.810506555156,37.4849890715925],[126.811646890278,37.4853612432811],[126.811639452721,37.4853709995447],[126.811407882873,37.4858214218528],[126.810311043745,37.4854623445929],[126.810025981409,37.4860141799347],[126.80976873438,37.4859254294901],[126.809877911181,37.4857029574611],[126.809150123564,37.4854506616574],[126.809011563071,37.4856987420409],[126.808976757195,37.4856876916996],[126.808708135743,37.4856033296185],[126.80883183644,37.4853787522493],[126.807670042012,37.4849993088942],[126.807544737629,37.4852356950255],[126.807318796735,37.4851562652998],[126.807616003393,37.4845972380129],[126.808063576736,37.4847380316656],[126.808197643443,37.484483712431],[126.807743385128,37.4843411624529],[126.807852203648,37.4841227131039],[126.809232731761,37.4845733159991]]]}","한식,유흥주점,이/미용/건강,무도/유흥/가무,의복의류",88,37.48509674,126.8093962
