시군명,업체명,업종,소재지도로명주소,소재지지번주소,담당자 연락처,데이터기준일
시흥시,오가닉맘,식품제조가공업,"경기도 시흥시 신천로68번길 27, 2층 (신천동)",경기도 시흥시 신천동 856-14 2층 ,031-310-2485,2021-06-01
시흥시,주식회사 한서식품,식품제조가공업,"경기도 시흥시 정왕천로 443-1 (정왕동, 지하1층)",경기도 시흥시 정왕동 1167-5 지하1층 ,031-310-2485,2021-06-01
시흥시,청수식품,식품제조가공업,경기도 시흥시 매화2로 42 (매화동),경기도 시흥시 매화동 356-1 ,031-310-2485,2021-06-01
시흥시,농업회사법인그린월드푸드주식회사,식품제조가공업,"경기도 시흥시 서해안로 242 (정왕동, 시화하이테크310호)",경기도 시흥시 정왕동 1234-7 시화하이테크310호 ,031-310-2485,2021-06-01
시흥시,청아식품,식품제조가공업,경기도 시흥시 군자로466번길 57 (거모동),경기도 시흥시 거모동 1748-21 ,031-310-2485,2021-06-01
시흥시,워터킹커피로스터스(Waterking coffee Roasters),식품제조가공업,"경기도 시흥시 금화로332번길 13-26 (산현동, 1층 일부)",경기도 시흥시 산현동 263-2 1층 일부 ,031-310-2485,2021-06-01
시흥시,차이나푸드,식품제조가공업,"경기도 시흥시 황고개로328번길 15, 1층 (군자동)",경기도 시흥시 군자동 372-2 ,031-310-2485,2021-06-01
시흥시,진솔식품,식품제조가공업,경기도 시흥시 마루미길 19-2 (방산동),경기도 시흥시 방산동 269-1 ,031-310-2485,2021-06-01
시흥시,(주)소래버섯,식품제조가공업,경기도 시흥시 장곡로54번길 25-10 (장곡동),경기도 시흥시 장곡동 795-10 ,031-310-2485,2021-06-01
시흥시,씨에이치씨푸드인더스트리즈(주),식품제조가공업,"경기도 시흥시 공단2대로 336 (정왕동, 2층 일부)",경기도 시흥시 정왕동 2192-3 2층 일부 ,031-310-2485,2021-06-01
시흥시,조은명가,식품제조가공업,경기도 시흥시 매화로39번길 10 (매화동),경기도 시흥시 매화동 194-2 ,031-310-2485,2021-06-01
시흥시,(주)한국전통특산,식품제조가공업,"경기도 시흥시 월곶중앙로 71, 124호 (월곶동)",경기도 시흥시 월곶동 1011-15 124호,031-310-2485,2021-06-01
시흥시,경기식품,식품제조가공업,"경기도 시흥시 미산로 131, 유일고무 1층일부호 (미산동)",경기도 시흥시 미산동 347-9 유일고무 ,031-310-2485,2021-06-01
시흥시,그린식품,식품제조가공업,"경기도 시흥시 봉우순환로3번길 8 (정왕동, 2층)",경기도 시흥시 정왕동 2259-6 2층 ,031-310-2485,2021-06-01
시흥시,한방전주콩나물국밥,식품제조가공업,"경기도 시흥시 봉우재로209번길 6-1, B동 1층 (정왕동)",경기도 시흥시 정왕동 2260-1 B동 1층 ,031-310-2485,2021-06-01
시흥시,(주)소담푸드,식품제조가공업,"경기도 시흥시 서울대학로 59-21, 배곧로얄팰리스 테크노1차 422호 (정왕동)",경기도 시흥시 정왕동 1771-23 배곧로얄팰리스 테크노1차 ,031-310-2485,2021-06-01
시흥시,주식회사쿡씨,식품제조가공업,"경기도 시흥시 은행로 22 (은행동, 신창테크노타운 1층 일부)",경기도 시흥시 은행동 249 ,031-310-2485,2021-06-01
시흥시,에담푸드,식품제조가공업,"경기도 시흥시 수인로3325번길 35-2, 2층 (신천동)",경기도 시흥시 신천동 859-1 2층 ,031-310-2485,2021-06-01
시흥시,골드식품,식품제조가공업,경기도 시흥시 방화고개길 33 (조남동),경기도 시흥시 조남동 502-1 ,031-310-2485,2021-06-01
시흥시,농업회사법인장길주식회사,식품제조가공업,"경기도 시흥시 봉우순환로 63, 2층 (정왕동)",경기도 시흥시 정왕동 2235-13 2층 ,031-310-2485,2021-06-01
시흥시,그린식품제2공장,식품제조가공업,"경기도 시흥시 봉우순환로113번길 9-2 (정왕동, 1층,2층)","경기도 시흥시 정왕동 2240-5 1층,2층 ",031-310-2485,2021-06-01
시흥시,미래푸드,식품제조가공업,"경기도 시흥시 방화고개길 33 (조남동, 1층 일부)",경기도 시흥시 조남동 502-1 ,031-310-2485,2021-06-01
시흥시,좋은사람들,식품제조가공업,"경기도 시흥시 신천로80번길 11, 지하1층 (신천동, 일부)",경기도 시흥시 신천동 773-1 지하1층 일부 ,031-310-2485,2021-06-01
시흥시,정에프엔씨,식품제조가공업,"경기도 시흥시 문화마을로16번길 43, 1층 (대야동, 일부)",경기도 시흥시 대야동 482-4 ,031-310-2485,2021-06-01
시흥시,(주)고구려푸드,식품제조가공업,경기도 시흥시 은행로12번길 4 (은행동),경기도 시흥시 은행동 284-18 ,031-310-2485,2021-06-01
시흥시,민경,식품제조가공업,"경기도 시흥시 월곶해안로 133, 2층 2-001호 (월곶동, 월곶화신수산시장(일부2호))",경기도 시흥시 월곶동 1013-12 월곶화신수산시장(일부2호) 2-001호,031-310-2485,2021-06-01
시흥시,두원,식품제조가공업,"경기도 시흥시 월곶해안로 133, 2층 2-001호 (월곶동, 월곶화신수산시장(일부1호))",경기도 시흥시 월곶동 1013-12 월곶화신수산시장(일부1호) 2-001호,031-310-2485,2021-06-01
시흥시,으뜸푸드,식품제조가공업,"경기도 시흥시 월곶해안로 133, 2층 2-002호 (월곶동, 월곶화신수산시장(일부1호))",경기도 시흥시 월곶동 1013-12 월곶화신수산시장(일부1호) 2-002호,031-310-2485,2021-06-01
시흥시,(주)비앤비푸드시스템,식품제조가공업,"경기도 시흥시 봉우재로209번길 28 (정왕동, 1,2층)","경기도 시흥시 정왕동 2249-11 1,2층 ",031-310-2485,2021-06-01
시흥시,웅자네푸드,식품제조가공업,"경기도 시흥시 정왕천로369번길 59-1, 2층 (정왕동)",경기도 시흥시 정왕동 1592 2층 ,031-310-2485,2021-06-01
시흥시,동현식품,식품제조가공업,"경기도 시흥시 수인로3108번길 50 (안현동, (안현동))",경기도 시흥시 안현동 92-4 ,031-310-2485,2021-06-01
시흥시,에스프레소 플래닛,식품제조가공업,경기도 시흥시 오동마을로6번안길 30 (정왕동),경기도 시흥시 정왕동 2323-7 ,031-310-2485,2021-06-01
시흥시,고은향기,식품제조가공업,"경기도 시흥시 경기과기대로 219, 204호 (정왕동)",경기도 시흥시 정왕동 1277-14 ,031-310-2485,2021-06-01
시흥시,진푸드,식품제조가공업,경기도 시흥시 동서로1198번길 21 (목감동),경기도 시흥시 목감동 89-5 ,031-310-2485,2021-06-01
시흥시,콩콩식품,식품제조가공업,경기도 시흥시 은행로 39-5 (은행동),경기도 시흥시 은행동 109-14 ,031-310-2485,2021-06-01
시흥시,경기꽃게유통,식품제조가공업,경기도 시흥시 수인로 2329-6 (목감동),경기도 시흥시 목감동 238-7 ,031-310-2485,2021-06-01
시흥시,해밀식품,식품제조가공업,경기도 시흥시 오이도중앙로6번길 6 (정왕동),경기도 시흥시 정왕동 1972-12 ,031-310-2485,2021-06-01
시흥시,야참푸드,식품제조가공업,"경기도 시흥시 봉우순환로3번길 53, 1층 (정왕동)",경기도 시흥시 정왕동 2237-2 1층 ,031-310-2485,2021-06-01
시흥시,(주)해오름씨푸드,식품제조가공업,"경기도 시흥시 방골길 20, 1층 가호 (방산동)",경기도 시흥시 방산동 293-8 1층 가호,031-310-2485,2021-06-01
시흥시,(주)영광씨푸드,식품제조가공업,"경기도 시흥시 방골길 20, 1층 나호 (방산동)",경기도 시흥시 방산동 293-8 1층 나호,031-310-2485,2021-06-01
시흥시,갯골영농조합법인,식품제조가공업,"경기도 시흥시 섬말길 46, 2층 (장곡동)",경기도 시흥시 장곡동 22 ,031-310-2485,2021-06-01
시흥시,서울엔에스,식품제조가공업,"경기도 시흥시 동서로811번길 33-2, 2동 (물왕동)",경기도 시흥시 물왕동 145 ,031-310-2485,2021-06-01
시흥시,운해이엔씨(주),식품제조가공업,"경기도 시흥시 수인로2216번길 34-8, 1층 (조남동, 일부)",경기도 시흥시 조남동 70-2 ,031-310-2485,2021-06-01
시흥시,새미래협동조합,식품제조가공업,"경기도 시흥시 정왕천로449번길 7, 1층 (정왕동, 일부)",경기도 시흥시 정왕동 1165-2 ,031-310-2485,2021-06-01
시흥시,시원식품,식품제조가공업,"경기도 시흥시 월곶중앙로 71, 203호 (월곶동, 센터프라자)",경기도 시흥시 월곶동 1011-15 ,031-310-2485,2021-06-01
시흥시,신화트레이딩,식품제조가공업,"경기도 시흥시 미산로100번길 5-9, 1층 (미산동)",경기도 시흥시 미산동 358-2 ,031-310-2485,2021-06-01
시흥시,다경바이오 주식회사,식품제조가공업,"경기도 시흥시 포도원로116번길 19, 4층 (신천동)",경기도 시흥시 신천동 864-6 ,031-310-2485,2021-06-01
시흥시,주식회사 양치기소년들,식품제조가공업,경기도 시흥시 수인로 2585-1 (금이동),경기도 시흥시 금이동 60-1 ,031-310-2485,2021-06-01
시흥시,진미식품,식품제조가공업,경기도 시흥시 능곡로76번길 13-1 (화정동),경기도 시흥시 화정동 655-6 ,031-310-2485,2021-06-01
시흥시,시흥시장독대협동조합,식품제조가공업,"경기도 시흥시 연성로13번길 5-4, 105호 (하중동)",경기도 시흥시 하중동 877-1 ,031-310-2485,2021-06-01
시흥시,수림식품,식품제조가공업,"경기도 시흥시 미산로130번길 23-1, 1층 (미산동)",경기도 시흥시 미산동 358-7 ,031-310-2485,2021-06-01
시흥시,관곡지연,식품제조가공업,"경기도 시흥시 연성로13번길 11, 1층 101,102,122호 (하중동)",경기도 시흥시 하중동 878-1 ,031-310-2485,2021-06-01
시흥시,농업회사법인(주) 담푸른,식품제조가공업,경기도 시흥시 미산로143번길 28-3 (미산동),경기도 시흥시 미산동 444-19 (2층) ,031-310-2485,2021-06-01
시흥시,주식회사소울푸드,식품제조가공업,경기도 시흥시 봉우재로209번길 50 (정왕동),경기도 시흥시 정왕동 2237-7 ,031-310-2485,2021-06-01
시흥시,주식회사엘엔미트,식품제조가공업,경기도 시흥시 정왕대로233번길 30 (정왕동),경기도 시흥시 정왕동 1600-2 ,031-310-2485,2021-06-01
시흥시,(주)이지푸드,식품제조가공업,경기도 시흥시 봉우재로209번길 46 (정왕동),경기도 시흥시 정왕동 2237-4 ,031-310-2485,2021-06-01
시흥시,주식회사 큰우물,식품제조가공업,"경기도 시흥시 범안로266번길 44-14, 2동 1층 (계수동)",경기도 시흥시 계수동 323-3 ,031-310-2485,2021-06-01
시흥시,농업회사법인옐로우그린(주),식품제조가공업,경기도 시흥시 매화로135번길 15-1 (도창동),경기도 시흥시 도창동 381 ,031-310-2485,2021-06-01
시흥시,농다원,식품제조가공업,경기도 시흥시 군자로533번길 3-2 (거모동),경기도 시흥시 거모동 1760-11 ,031-310-2485,2021-06-01
시흥시,주식회사찬이랑밥이랑,식품제조가공업,경기도 시흥시 군자로 377-2 (거모동),경기도 시흥시 거모동 834-5 ,031-310-2485,2021-06-01
시흥시,웰빙푸드,식품제조가공업,경기도 시흥시 역전로302번길 20-2 (정왕동),경기도 시흥시 정왕동 2298-1 ,031-310-2485,2021-06-01
시흥시,주식회사 정다운식품,식품제조가공업,경기도 시흥시 봉화로193번길 63 (정왕동),경기도 시흥시 정왕동 281-3 ,031-310-2485,2021-06-01
시흥시,(주)라이스존,식품제조가공업,"경기도 시흥시 정왕천로 155, 401호 (정왕동)",경기도 시흥시 정왕동 1286-1 ,031-310-2485,2021-06-01
시흥시,욜로푸드,식품제조가공업,경기도 시흥시 호현로10번길 7 (신천동),경기도 시흥시 신천동 707-2 ,031-310-2485,2021-06-01
시흥시,주식회사강남푸드,식품제조가공업,"경기도 시흥시 소망공원로 323, 8층 808호 (정왕동)",경기도 시흥시 정왕동 1287-5 ,031-310-2485,2021-06-01
시흥시,화푸드,식품제조가공업,경기도 시흥시 호현로 42-6 (대야동),,031-310-2485,2021-06-01
시흥시,원일에프앤비,식품제조가공업,경기도 시흥시 동서로 865-43 (물왕동),,031-310-2485,2021-06-01
시흥시,주식회사해성물산,식품제조가공업,경기도 시흥시 군자로10번길 13 (월곶동),경기도 시흥시 월곶동 476-2 ,031-310-2485,2021-06-01
시흥시,주식회사씨제이피,식품제조가공업,"경기도 시흥시 은계남길 32, 성강해오름 지식산업센터 605호 (은행동)",경기도 시흥시 은행동 672-2 성강해오름 지식산업센터 ,031-310-2485,2021-06-01
시흥시,(주)에이블비즈 시흥공장,식품제조가공업,경기도 시흥시 두문로 62-23 (주)동산하이테크 2층 (신천동),경기도 시흥시 신천동 863-10 (주)동산하이테크 ,031-310-2485,2021-06-01
시흥시,디씨알(DCR),식품제조가공업,"경기도 시흥시 신천로44번안길 24, 1층 (신천동)",경기도 시흥시 신천동 775-5 ,031-310-2485,2021-06-01
시흥시,농업회사법인힘찬한우주식회사,식품제조가공업,"경기도 시흥시 소망공원로 323, 보성스퀘어원지식산업센터 8층 804호 (정왕동)",경기도 시흥시 정왕동 1287-5 보성스퀘어원지식산업센터 ,031-310-2485,2021-06-01
시흥시,도원푸드,식품제조가공업,"경기도 시흥시 봉우순환로 23-4, 2층 (정왕동)",경기도 시흥시 정왕동 2257-2 ,031-310-2485,2021-06-01
시흥시,주식회사 오성유통,식품제조가공업,경기도 시흥시 오동마을로 10 (정왕동),경기도 시흥시 정왕동 2319-2 ,031-310-2485,2021-06-01
시흥시,(주)제이엠푸드,식품제조가공업,"경기도 시흥시 수인로2765번길 11, 1층 (도창동)",경기도 시흥시 도창동 142-3 ,031-310-2485,2021-06-01
시흥시,신비오팜,식품제조가공업,"경기도 시흥시 공단1대로 13, 6층 601호 (정왕동)",경기도 시흥시 정왕동 1234-12 ,031-310-2485,2021-06-01
시흥시,크리에이티브커피로스터스,식품제조가공업,"경기도 시흥시 피울길 222, 1층 일부호 (산현동)",경기도 시흥시 산현동 440 ,031-310-2485,2021-06-01
시흥시,에이푸드,식품제조가공업,"경기도 시흥시 소망공원로 323, 보성스퀘어원지식산업센터 310호 (정왕동)",경기도 시흥시 정왕동 1287-5 보성스퀘어원지식산업센터 ,031-310-2485,2021-06-01
시흥시,미락원,식품제조가공업,경기도 시흥시 방산가마터길 42 (방산동),경기도 시흥시 방산동 390 ,031-310-2485,2021-06-01
시흥시,(주)티엘앤코리아,식품제조가공업,"경기도 시흥시 역전로313번길 10, 1층 (정왕동)",경기도 시흥시 정왕동 2305-8 ,031-310-2485,2021-06-01
시흥시,태경씨푸드,식품제조가공업,"경기도 시흥시 오이도6길 7, 1층 (정왕동)",경기도 시흥시 정왕동 2009-7 ,031-310-2485,2021-06-01
시흥시,안녕마카롱,식품제조가공업,"경기도 시흥시 신흥마을1길 18, 1층 (신천동)",경기도 시흥시 신천동 819-8 ,031-310-2485,2021-06-01
시흥시,싱싱푸드,식품제조가공업,경기도 시흥시 시흥대로1073번길 27 (신천동),경기도 시흥시 신천동 874-4 ,031-310-2485,2021-06-01
시흥시,연일식품,식품제조가공업,"경기도 시흥시 봉우순환로3번길 20-1, 1,2층 (정왕동)",경기도 시흥시 정왕동 2252-5 ,031-310-2485,2021-06-01
시흥시,주식회사건호미트,식품제조가공업,"경기도 시흥시 신현로287번길 10, 1층 일부호 (방산동)",경기도 시흥시 방산동 694-3 ,031-310-2485,2021-06-01
시흥시,주식회사 싱크푸드,식품제조가공업,경기도 시흥시 봉우순환로3번길 12-6 (정왕동),경기도 시흥시 정왕동 2256-7 ,031-310-2485,2021-06-01
시흥시,한길식품,식품제조가공업,"경기도 시흥시 미산로 76-1, 다원하이테크 1층 일부호 (미산동)",경기도 시흥시 미산동 85-10 ,031-310-2485,2021-06-01
시흥시,박가네 소문난 손만두,식품제조가공업,경기도 시흥시 동서로707번길 27 (물왕동),경기도 시흥시 물왕동 306-2 ,031-310-2485,2021-06-01
시흥시,(주)한가위,식품제조가공업,경기도 시흥시 죽율로208번길 18-1 (거모동),경기도 시흥시 거모동 507 ,031-310-2485,2021-06-01
시흥시,해월커피,식품제조가공업,"경기도 시흥시 미산로143번길 1, 2층 일부호 (미산동)",경기도 시흥시 미산동 316 ,031-310-2485,2021-06-01
시흥시,드림푸드,식품제조가공업,경기도 시흥시 죽율로209번길 7 (거모동),경기도 시흥시 거모동 532 ,031-310-2485,2021-06-01
시흥시,금강산식품,식품제조가공업,"경기도 시흥시 오동마을로5번길 43, 1층 (정왕동)",경기도 시흥시 정왕동 2315-9 ,031-310-2485,2021-06-01
시흥시,(주)더 그린커피,식품제조가공업,"경기도 시흥시 정왕천로 197, 동우디지털파크 322호 (정왕동)",경기도 시흥시 정왕동 1288-2 동우디지털파크 ,031-310-2485,2021-06-01
시흥시,신생협,식품제조가공업,"경기도 시흥시 서울대학로 59-21, 배곧로얄팰리스 테크노1차 221호 (정왕동)",경기도 시흥시 정왕동 1771-23 배곧로얄팰리스 테크노1차 ,031-310-2485,2021-06-01
시흥시,일신식품주식회사,식품제조가공업,경기도 시흥시 봉우순환로 23-3 (정왕동),경기도 시흥시 정왕동 2258-5 ,031-310-2485,2021-06-01
시흥시,이호푸드,식품제조가공업,경기도 시흥시 방화고개길 33 (조남동),경기도 시흥시 조남동 502-1 ,031-310-2485,2021-06-01
시흥시,주식회사 지에스이푸드,식품제조가공업,"경기도 시흥시 산기대학로 330, 동양타워지식산업센터 806,807호 (정왕동)",경기도 시흥시 정왕동 1290-14 동양타워지식산업센터 ,031-310-2485,2021-06-01
시흥시,북인천푸드,식품제조가공업,"경기도 시흥시 월곶중앙로 71, 센타프라자 202호일부호 (월곶동)",경기도 시흥시 월곶동 1011-15 센타프라자 ,031-310-2485,2021-06-01
시흥시,주식회사씨엠케이,식품제조가공업,"경기도 시흥시 중심상가로 158, 시화하나프라자 401호 (정왕동)",경기도 시흥시 정왕동 1731-12 시화하나프라자 ,031-310-2485,2021-06-01
시흥시,(주)문에프엔디,식품제조가공업,"경기도 시흥시 서울대학로 59-21, 배곧로얄팰리스 테크노1차 435호 (정왕동)",경기도 시흥시 정왕동 1771-23 배곧로얄팰리스 테크노1차 ,031-310-2485,2021-06-01
시흥시,네오팩토리,식품제조가공업,"경기도 시흥시 봉우순환로 25-3, 1~2층 (정왕동)",경기도 시흥시 정왕동 2257-9 ,031-310-2485,2021-06-01
시흥시,한아름푸드,식품제조가공업,경기도 시흥시 군자로281번길 30 (거모동),경기도 시흥시 거모동 267-8 ,031-310-2485,2021-06-01
시흥시,(주)동성식품2,식품제조가공업,"경기도 시흥시 봉우재로175번길 36-9, 1층 (정왕동)",경기도 시흥시 정왕동 2251-5 ,031-310-2485,2021-06-01
시흥시,짱어둥둥장어곰탕,식품제조가공업,"경기도 시흥시 서울대학로 59-21, 배곧로얄팰리스 테크노1차 525호 (정왕동)",경기도 시흥시 정왕동 1771-23 배곧로얄팰리스 테크노1차 ,031-310-2485,2021-06-01
시흥시,시흥흑연근식품,식품제조가공업,"경기도 시흥시 관곡지로40번길 22, 녹향치과 일부호 (하중동)",경기도 시흥시 하중동 825-3 녹향치과 ,031-310-2485,2021-06-01
시흥시,녹색자연,식품제조가공업,"경기도 시흥시 서울대학로 59-21, 배곧로얄팰리스 테크노1차 721호 (정왕동)",경기도 시흥시 정왕동 1771-23 배곧로얄팰리스 테크노1차 ,031-310-2485,2021-06-01
시흥시,주식회사영환,식품제조가공업,경기도 시흥시 금오로477번길 5-1 (과림동),경기도 시흥시 과림동 286-1 ,031-310-2485,2021-06-01
시흥시,전주희약선푸드,식품제조가공업,경기도 시흥시 능곡로76번길 5 (화정동),경기도 시흥시 화정동 652-2 ,031-310-2485,2021-06-01
시흥시,주식회사 미송수산,식품제조가공업,경기도 시흥시 수인로2793번길 77 (도창동),경기도 시흥시 도창동 179-10 ,031-310-2485,2021-06-01
시흥시,(주)큐젠바이오텍,식품제조가공업,경기도 시흥시 공단2대로139번길 22 (정왕동),경기도 시흥시 정왕동 2087-1 ,031-310-2485,2021-06-01
시흥시,닥치고푸드,식품제조가공업,경기도 시흥시 하중로221번길 12-1 (하중동),경기도 시흥시 하중동 868-4 ,031-310-2485,2021-06-01
시흥시,하나수산,식품제조가공업,"경기도 시흥시 산기대학로 76, 대동산업 사동 일부호 (정왕동)",경기도 시흥시 정왕동 1254 대동산업 ,031-310-2485,2021-06-01
시흥시,대연식품,식품제조가공업,"경기도 시흥시 서울대학로 59-21, 배곧로얄팰리스 테크노1차 534호 (정왕동)",경기도 시흥시 정왕동 2580-2 배곧로얄팰리스 테크노1차 ,031-310-2485,2021-06-01
시흥시,가락쟁이,식품제조가공업,"경기도 시흥시 매화로 153, B109호 (도창동, 대선월드피아)",경기도 시흥시 도창동 78 대선월드피아 ,031-310-2485,2021-06-01
시흥시,주식회사신이안루,식품제조가공업,경기도 시흥시 금오로468번길 14 (과림동),경기도 시흥시 과림동 342-2 ,031-310-2485,2021-06-01
시흥시,누리봄사회적협동조합,식품제조가공업,"경기도 시흥시 중심상가4길 32, 제일빌딩 301호 (정왕동)",경기도 시흥시 정왕동 1744-7 제일빌딩 ,031-310-2485,2021-06-01
시흥시,(주)청솔육가공,식품제조가공업,"경기도 시흥시 미산로143번안길 17, 1층 (미산동)",경기도 시흥시 미산동 324-6 ,031-310-2485,2021-06-01
시흥시,이앤지코리아,식품제조가공업,"경기도 시흥시 서울대학로 59-21, 배곧로얄팰리스 테크노1차 807호 (정왕동)",경기도 시흥시 정왕동 2580-2 배곧로얄팰리스 테크노1차 ,031-310-2485,2021-06-01
시흥시,궁잔기지떡시흥은계점,식품제조가공업,"경기도 시흥시 비둘기공원2길 3, 1층 (대야동)",경기도 시흥시 대야동 555-11 ,031-310-2485,2021-06-01
시흥시,떡앤사랑,식품제조가공업,경기도 시흥시 호현로 38 (대야동),경기도 시흥시 대야동 495-3 ,031-310-2485,2021-06-01
시흥시,셀프이스팀커피로스터스,식품제조가공업,"경기도 시흥시 서울대학로 59-49, 건영테크노밸리 333호 (정왕동)",경기도 시흥시 정왕동 2578-1 건영테크노밸리 ,031-310-2485,2021-06-01
시흥시,신우F&C,식품제조가공업,경기도 시흥시 마전로 320-2 (월곶동),경기도 시흥시 월곶동 325-2 ,031-310-2485,2021-06-01
시흥시,춘화식품,식품제조가공업,경기도 시흥시 정왕천로423번길 7 (정왕동),경기도 시흥시 정왕동 1194 ,031-310-2485,2021-06-01
시흥시,주식회사 이우아이앤씨,식품제조가공업,"경기도 시흥시 서울대학로 59-47, 603호 (정왕동)",경기도 시흥시 정왕동 2578 ,031-310-2485,2021-06-01
시흥시,아이엔지대인,식품제조가공업,경기도 시흥시 금오로565번길 12-8 (과림동),경기도 시흥시 과림동 99-16 ,031-310-2485,2021-06-01
시흥시,엉털푸드시스템,식품제조가공업,경기도 시흥시 수인로3077번길 66-2 (안현동),경기도 시흥시 안현동 245-1 ,031-310-2485,2021-06-01
시흥시,주식회사 88식품,식품제조가공업,경기도 시흥시 금오로 627 (과림동),경기도 시흥시 과림동 62-4 ,031-310-2485,2021-06-01
시흥시,주식회사티에이치에프엔비,식품제조가공업,경기도 시흥시 범안로390번길 26-8 (주)야아크 (계수동),경기도 시흥시 계수동 249-4 (주)야아크 ,031-310-2485,2021-06-01
시흥시,딩동쿡,식품제조가공업,"경기도 시흥시 소망공원로 323, 보성스퀘어원지식산업센터 822호 (정왕동)",경기도 시흥시 정왕동 1287-5 보성스퀘어원지식산업센터 ,031-310-2485,2021-06-01
시흥시,달콤한세상,식품제조가공업,경기도 시흥시 매화로135번길 13 (주)대경FA (도창동),경기도 시흥시 도창동 374 (주)대경FA ,031-310-2485,2021-06-01
시흥시,명가식품,식품제조가공업,경기도 시흥시 금오로 446 (과림동),경기도 시흥시 과림동 388-48 ,031-310-2485,2021-06-01
시흥시,윤스쿠키,식품제조가공업,"경기도 시흥시 인선길 39, A동 2층 203호 (장곡동, 엘에이치17단지)",경기도 시흥시 장곡동 355-12 엘에이치17단지 ,031-310-2485,2021-06-01
시흥시,땅땅커피로스팅연구소,식품제조가공업,"경기도 시흥시 마산로 100, 1009호 (조남동)",경기도 시흥시 조남동 684 ,031-310-2485,2021-06-01
시흥시,마쿠식품,식품제조가공업,"경기도 시흥시 서울대학로 59-21, 배곧로얄팰리스 테크노1차 326호 (정왕동)",경기도 시흥시 정왕동 2580-2 배곧로얄팰리스 테크노1차 ,031-310-2485,2021-06-01
시흥시,주식회사 훈훈,식품제조가공업,"경기도 시흥시 월곶해안로 177, 2층 (월곶동)",경기도 시흥시 월곶동 1015-3 ,031-310-2485,2021-06-01
시흥시,신흥방앗간,즉석판매제조가공업,경기도 시흥시 호현로9번길 8-3 (신천동),경기도 시흥시 신천동 706-19 ,031-310-2485,2021-06-01
시흥시,영남방아간,즉석판매제조가공업,경기도 시흥시 복지로120번길 8 (대야동),경기도 시흥시 대야동 280-2 1호,031-310-2485,2021-06-01
시흥시,매일떡집,즉석판매제조가공업,경기도 시흥시 대야로23번길 12 (대야동),경기도 시흥시 대야동 467-22 ,031-310-2485,2021-06-01
시흥시,충남방아간,즉석판매제조가공업,경기도 시흥시 은행로65번길 3 (은행동),경기도 시흥시 은행동 105-6 ,031-310-2485,2021-06-01
시흥시,부천고추기름집,즉석판매제조가공업,경기도 시흥시 삼미시장1길 19 (신천동),경기도 시흥시 신천동 738-2 ,031-310-2485,2021-06-01
시흥시,목감떡방앗간,즉석판매제조가공업,경기도 시흥시 동서로 1046-3 (조남동),경기도 시흥시 조남동 168-25 ,031-310-2485,2021-06-01
시흥시,대림떡집,즉석판매제조가공업,경기도 시흥시 삼미시장4길 18 (신천동),경기도 시흥시 신천동 740-6 ,031-310-2485,2021-06-01
시흥시,신관떡방아간,즉석판매제조가공업,경기도 시흥시 시흥대로789번길 13 (포동),경기도 시흥시 포동 1-26 ,031-310-2485,2021-06-01
시흥시,영제건강원,즉석판매제조가공업,경기도 시흥시 도일로 117 (거모동),경기도 시흥시 거모동 1656-9 ,031-310-2485,2021-06-01
시흥시,시화떡방앗간,즉석판매제조가공업,경기도 시흥시 군서로6번길 10 (정왕동),경기도 시흥시 정왕동 1196-15 ,031-310-2485,2021-06-01
시흥시,경기떡방앗간,즉석판매제조가공업,경기도 시흥시 매화2로 18 (매화동),경기도 시흥시 매화동 212 ,031-310-2485,2021-06-01
시흥시,가나안떡방앗간,즉석판매제조가공업,,경기도 시흥시 은행동 289-85 ,031-310-2485,2021-06-01
시흥시,신천고추기름집,즉석판매제조가공업,"경기도 시흥시 삼미시장1길 19 (신천동, 삼미상가A동13호)",경기도 시흥시 신천동 738-2 삼미상가A동13호 ,031-310-2485,2021-06-01
시흥시,그린건강원,즉석판매제조가공업,경기도 시흥시 호현로 76 (대야동),경기도 시흥시 대야동 465-7 ,031-310-2485,2021-06-01
시흥시,익수건강원,즉석판매제조가공업,"경기도 시흥시 신천2길 7, 1층 (신천동)",경기도 시흥시 신천동 758-3 ,031-310-2485,2021-06-01
시흥시,시흥떡팜(시흥떡farm),즉석판매제조가공업,"경기도 시흥시 호현로 64, 1층 (대야동)",경기도 시흥시 대야동 476-16 ,031-310-2485,2021-06-01
시흥시,삼미고추기름방앗간,즉석판매제조가공업,경기도 시흥시 삼미시장3길 18 (신천동),경기도 시흥시 신천동 739-6 ,031-310-2485,2021-06-01
시흥시,만희보신원,즉석판매제조가공업,경기도 시흥시 시흥대로1074번길 21 (은행동),경기도 시흥시 은행동 289-43 ,031-310-2485,2021-06-01
시흥시,도일건강원,즉석판매제조가공업,경기도 시흥시 도일로102번길 5-11 (거모동),경기도 시흥시 거모동 1659-18 ,031-310-2485,2021-06-01
시흥시,도일건강원,즉석판매제조가공업,경기도 시흥시 도일로102번길 5-11 (거모동),경기도 시흥시 거모동 1659-18 ,031-310-2485,2021-06-01
시흥시,연합떡방아간,즉석판매제조가공업,경기도 시흥시 대골안길 48 (대야동),경기도 시흥시 대야동 473-15 ,031-310-2485,2021-06-01
시흥시,은행떡방아간,즉석판매제조가공업,"경기도 시흥시 은행로218번길 4 (대야동, 서강(아)상가106호)",경기도 시흥시 대야동 568-4 서강(아)상가106호 ,031-310-2485,2021-06-01
